合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180529,0,[ 0.],7540.0,5,37700.0,82
SF,20180529,0,[ 0.],6616.0,5,33080.0,92
Y,20180529,0,[ 0.],5806.0,10,58060.0,52
FG,20180529,0,[ 0.],1426.0,20,28520.0,101
M,20180529,1,[ 1.],3076.0,10,30760.0,108
CF,20180529,1,[ 1.],18555.0,5,92775.0,40
PP,20180529,1,[ 1.],9184.0,5,45920.0,64
RM,20180529,1,[ 1.],2559.0,10,25590.0,131
P,20180529,1,[ 1.],5068.0,10,50680.0,57
