合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180522,0,[ 0.],7608.0,5,38040.0,82
SF,20180522,0,[ 0.],6670.0,5,33350.0,92
Y,20180522,0,[ 0.],5812.0,10,58120.0,52
I,20180522,0,[ 0.],456.0,100,45600.0,56
FG,20180522,0,[ 0.],1382.0,20,27640.0,101
M,20180522,1,[ 1.],2958.0,10,29580.0,108
C,20180522,1,[ 1.],1769.0,10,17690.0,165
CF,20180522,1,[ 1.],17865.0,5,89325.0,40
RM,20180522,1,[ 1.],2441.0,10,24410.0,131
P,20180522,1,[ 1.],5162.0,10,51620.0,57
