合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180516,0,[ 0.],7586.0,5,37930.0,82
SF,20180516,0,[ 0.],6892.0,5,34460.0,92
Y,20180516,0,[ 0.],5740.0,10,57400.0,52
I,20180516,0,[ 0.],482.5,100,48250.0,56
FG,20180516,0,[ 0.],1365.0,20,27300.0,101
M,20180516,1,[ 1.],2971.0,10,29710.0,108
C,20180516,1,[ 1.],1770.0,10,17700.0,165
CF,20180516,1,[ 1.],17050.0,5,85250.0,40
RM,20180516,1,[ 1.],2444.0,10,24440.0,131
P,20180516,1,[ 1.],5066.0,10,50660.0,57
