合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180330,0,[ 0.],7582.0,5,37910.0,82
SF,20180330,0,[ 0.],5862.0,5,29310.0,92
Y,20180330,0,[ 0.],5820.0,10,58200.0,52
JD,20180330,0,[ 0.],3305.0,10,33050.0,78
FG,20180330,0,[ 0.],1416.0,20,28320.0,101
M,20180330,1,[ 1.],3158.0,10,31580.0,108
C,20180330,1,[ 1.],1744.0,10,17440.0,165
CF,20180330,1,[ 1.],15315.0,5,76575.0,40
PP,20180330,1,[ 1.],8714.0,5,43570.0,64
RM,20180330,1,[ 1.],2573.0,10,25730.0,131
