合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180416,0,[ 0.],7706.0,5,38530.0,82
SF,20180416,0,[ 0.],6196.0,5,30980.0,92
Y,20180416,0,[ 0.],5808.0,10,58080.0,52
I,20180416,0,[ 0.],438.5,100,43850.0,56
M,20180416,1,[ 1.],3202.0,10,32020.0,108
C,20180416,1,[ 1.],1741.0,10,17410.0,165
CF,20180416,1,[ 1.],15390.0,5,76950.0,40
PP,20180416,1,[ 1.],8942.0,5,44710.0,64
RM,20180416,1,[ 1.],2660.0,10,26600.0,131
