合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180302,0,[ 0.],8106.0,5,40530.0,82
SF,20180302,0,[ 0.],6610.0,5,33050.0,92
Y,20180302,0,[ 0.],5854.0,10,58540.0,52
I,20180302,0,[ 0.],539.0,100,53900.0,56
FG,20180302,0,[ 0.],1498.0,20,29960.0,101
M,20180302,1,[ 1.],3129.0,10,31290.0,108
CF,20180302,1,[ 1.],15175.0,5,75875.0,40
RM,20180302,1,[ 1.],2578.0,10,25780.0,131
L,20180302,1,[ 1.],9625.0,5,48125.0,61
