合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180514,0,[ 0.],7250.0,5,36250.0,82
SF,20180514,0,[ 0.],6690.0,5,33450.0,92
Y,20180514,0,[ 0.],5780.0,10,57800.0,52
FG,20180514,0,[ 0.],1363.0,20,27260.0,101
M,20180514,1,[ 1.],3030.0,10,30300.0,108
C,20180514,1,[ 1.],1763.0,10,17630.0,165
CF,20180514,1,[ 1.],16470.0,5,82350.0,40
RM,20180514,1,[ 1.],2500.0,10,25000.0,131
P,20180514,1,[ 1.],5070.0,10,50700.0,57
