合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180424,0,[ 0.],7718.0,5,38590.0,82
SF,20180424,0,[ 0.],6410.0,5,32050.0,92
Y,20180424,0,[ 0.],5762.0,10,57620.0,52
I,20180424,0,[ 0.],470.0,100,47000.0,56
FG,20180424,0,[ 0.],1391.0,20,27820.0,101
M,20180424,1,[ 1.],3194.0,10,31940.0,108
C,20180424,1,[ 1.],1738.0,10,17380.0,165
CF,20180424,1,[ 1.],15415.0,5,77075.0,40
PP,20180424,1,[ 1.],8855.0,5,44275.0,64
RM,20180424,1,[ 1.],2645.0,10,26450.0,131
