合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180226,0,[ 0.],7986.0,5,39930.0,82
SF,20180226,0,[ 0.],6778.0,5,33890.0,92
Y,20180226,0,[ 0.],5784.0,10,57840.0,52
FG,20180226,0,[ 0.],1489.0,20,29780.0,101
M,20180226,1,[ 1.],2972.0,10,29720.0,108
CF,20180226,1,[ 1.],15245.0,5,76225.0,40
RM,20180226,1,[ 1.],2466.0,10,24660.0,131
A,20180226,1,[ 1.],3632.0,10,36320.0,82
L,20180226,1,[ 1.],9565.0,5,47825.0,61
