合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180507,0,[ 0.],7248.0,5,36240.0,82
SF,20180507,0,[ 0.],6626.0,5,33130.0,92
Y,20180507,0,[ 0.],5806.0,10,58060.0,52
FG,20180507,0,[ 0.],1383.0,20,27660.0,101
M,20180507,1,[ 1.],3157.0,10,31570.0,108
C,20180507,1,[ 1.],1742.0,10,17420.0,165
CF,20180507,1,[ 1.],15730.0,5,78650.0,40
RM,20180507,1,[ 1.],2623.0,10,26230.0,131
P,20180507,1,[ 1.],4980.0,10,49800.0,57
