合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180420,0,[ 0.],7676.0,5,38380.0,82
SF,20180420,0,[ 0.],6110.0,5,30550.0,92
Y,20180420,0,[ 0.],5810.0,10,58100.0,52
I,20180420,0,[ 0.],461.0,100,46100.0,56
FG,20180420,0,[ 0.],1373.0,20,27460.0,101
M,20180420,1,[ 1.],3232.0,10,32320.0,108
C,20180420,1,[ 1.],1742.0,10,17420.0,165
CF,20180420,1,[ 1.],15360.0,5,76800.0,40
PP,20180420,1,[ 1.],8805.0,5,44025.0,64
RM,20180420,1,[ 1.],2664.0,10,26640.0,131
