合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180313,0,[ 0.],7766.0,5,38830.0,82
SF,20180313,0,[ 0.],6164.0,5,30820.0,92
Y,20180313,0,[ 0.],5708.0,10,57080.0,52
I,20180313,0,[ 0.],479.0,100,47900.0,56
JD,20180313,0,[ 0.],3606.0,10,36060.0,78
M,20180313,1,[ 1.],3060.0,10,30600.0,108
CF,20180313,1,[ 1.],15060.0,5,75300.0,40
PP,20180313,1,[ 1.],8882.0,5,44410.0,64
RM,20180313,1,[ 1.],2517.0,10,25170.0,131
P,20180313,1,[ 1.],5112.0,10,51120.0,57
