合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
RI,20180112,0,[ 0.],2731.0,20,54620.0,54
P,20180112,0,[ 0.],5262.0,10,52620.0,57
HC,20180112,0,[ 0.],3814.0,10,38140.0,78
OI,20180112,0,[ 0.],6512.0,10,65120.0,45
M,20180112,0,[ 0.],2729.0,10,27290.0,106
SM,20180112,1,[ 1.],7372.0,5,36860.0,70
WH,20180112,1,[ 1.],2600.0,20,52000.0,59
IF,20180112,1,[ 1.],4229.0,300,1268700.0,2
V,20180112,1,[ 1.],6825.0,5,34125.0,89
L,20180112,1,[ 1.],10150.0,5,50750.0,62
