合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
RI,20180312,0,[ 0.],2784.0,20,55680.0,54
TF,20180312,0,[ 0.],96.605,10000,966050.0,3
PP,20180312,0,[ 0.],8889.0,5,44445.0,68
P,20180312,0,[ 0.],5074.0,10,50740.0,52
HC,20180312,0,[ 0.],3785.0,10,37850.0,78
SM,20180312,1,[ 1.],7748.0,5,38740.0,94
WH,20180312,1,[ 1.],2588.0,20,51760.0,56
IF,20180312,1,[ 1.],4119.4,300,1235820.0,2
MA,20180312,1,[ 1.],2713.0,10,27130.0,112
FG,20180312,1,[ 1.],1473.0,20,29460.0,113
