合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
T,20180129,0,[ 0.],91.865,10000,918650.0,3
RI,20180129,0,[ 0.],2806.0,20,56120.0,54
TF,20180129,0,[ 0.],95.945,10000,959449.9999999999,3
PP,20180129,0,[ 0.],9564.0,5,47820.0,65
HC,20180129,0,[ 0.],3940.0,10,39400.0,75
SM,20180129,1,[ 1.],7668.0,5,38340.0,77
WH,20180129,1,[ 1.],2600.0,20,52000.0,58
A,20180129,1,[ 1.],3528.0,10,35280.0,83
Y,20180129,1,[ 1.],5814.0,10,58140.0,49
RM,20180129,1,[ 1.],2340.0,10,23400.0,128
