合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
T,20180110,0,[ 0.],92.34,10000,923400.0,3
RI,20180110,0,[ 0.],2731.0,20,54620.0,54
TF,20180110,0,[ 0.],96.2,10000,962000.0,3
P,20180110,0,[ 0.],5330.0,10,53300.0,57
M,20180110,0,[ 0.],2768.0,10,27680.0,107
WH,20180110,1,[ 1.],2610.0,20,52200.0,59
IF,20180110,1,[ 1.],4212.2,300,1263660.0,2
A,20180110,1,[ 1.],3696.0,10,36960.0,82
Y,20180110,1,[ 1.],5798.0,10,57980.0,52
L,20180110,1,[ 1.],10020.0,5,50100.0,62
