合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
T,20180329,0,[ 0.],93.68,10000,936800.0000000001,3
RI,20180329,0,[ 0.],2784.0,20,55680.0,54
TF,20180329,0,[ 0.],96.96,10000,969599.9999999999,3
PP,20180329,0,[ 0.],8688.0,5,43440.0,69
P,20180329,0,[ 0.],5010.0,10,50100.0,54
SM,20180329,1,[ 1.],7394.0,5,36970.0,92
WH,20180329,1,[ 1.],2499.0,20,49980.0,57
IF,20180329,1,[ 1.],3886.4,300,1165920.0,2
A,20180329,1,[ 1.],3745.0,10,37450.0,77
L,20180329,1,[ 1.],9220.0,5,46100.0,64
