合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
RI,20180330,0,[ 0.],2784.0,20,55680.0,54
PP,20180330,0,[ 0.],8714.0,5,43570.0,68
IH,20180330,0,[ 0.],2712.4,300,813720.0,3
AU,20180330,0,[ 0.],270.85,1000,270850.0,10
SR,20180330,0,[ 0.],5551.0,10,55510.0,48
SM,20180330,1,[ 1.],7582.0,5,37910.0,92
WH,20180330,1,[ 1.],2529.0,20,50580.0,57
A,20180330,1,[ 1.],3745.0,10,37450.0,77
V,20180330,1,[ 1.],6435.0,5,32175.0,94
Y,20180330,1,[ 1.],5820.0,10,58200.0,49
