合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
T,20180402,0,[ 0.],93.65,10000,936500.0,3
RI,20180402,0,[ 0.],2784.0,20,55680.0,54
TF,20180402,0,[ 0.],96.91,10000,969100.0,3
PP,20180402,0,[ 0.],8843.0,5,44215.0,68
IH,20180402,0,[ 0.],2696.0,300,808800.0,3
SM,20180402,1,[ 1.],7542.0,5,37710.0,92
WH,20180402,1,[ 1.],2548.0,20,50960.0,57
V,20180402,1,[ 1.],6495.0,5,32475.0,93
Y,20180402,1,[ 1.],5904.0,10,59040.0,49
RM,20180402,1,[ 1.],2589.0,10,25890.0,135
