合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
T,20180327,0,[ 0.],93.78,10000,937800.0,3
RI,20180327,0,[ 0.],2784.0,20,55680.0,54
TF,20180327,0,[ 0.],96.96,10000,969599.9999999999,3
PP,20180327,0,[ 0.],8609.0,5,43045.0,66
JD,20180327,0,[ 0.],3411.0,10,34110.0,70
SM,20180327,1,[ 1.],7394.0,5,36970.0,90
WH,20180327,1,[ 1.],2521.0,20,50420.0,57
IF,20180327,1,[ 1.],3898.0,300,1169400.0,2
V,20180327,1,[ 1.],6325.0,5,31625.0,92
L,20180327,1,[ 1.],9175.0,5,45875.0,61
