合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
RI,20180418,0,[ 0.],2784.0,20,55680.0,54
PP,20180418,0,[ 0.],8955.0,5,44775.0,67
IH,20180418,0,[ 0.],2649.2,300,794760.0,3
JD,20180418,0,[ 0.],4047.0,10,40470.0,73
V,20180418,0,[ 0.],6610.0,5,33050.0,83
V,20180418,1,[ 1.],6610.0,5,33050.0,83
Y,20180418,1,[ 1.],5802.0,10,58020.0,47
RM,20180418,1,[ 1.],2664.0,10,26640.0,138
L,20180418,1,[ 1.],9210.0,5,46050.0,61
ZC,20180418,1,[ 1.],591.8,100,59179.99999999999,46
