合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
T,20180115,0,[ 0.],92.04,10000,920400.0000000001,3
RI,20180115,0,[ 0.],2731.0,20,54620.0,54
TF,20180115,0,[ 0.],96.005,10000,960050.0,3
PP,20180115,0,[ 0.],9664.0,5,48320.0,66
P,20180115,0,[ 0.],5258.0,10,52580.0,56
SM,20180115,1,[ 1.],7400.0,5,37000.0,71
WH,20180115,1,[ 1.],2595.0,20,51900.0,58
A,20180115,1,[ 1.],3673.0,10,36730.0,81
V,20180115,1,[ 1.],6810.0,5,34050.0,89
RM,20180115,1,[ 1.],2270.0,10,22700.0,128
