合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
RI,20180412,0,[ 0.],2784.0,20,55680.0,53
PP,20180412,0,[ 0.],9038.0,5,45190.0,69
P,20180412,0,[ 0.],5036.0,10,50360.0,53
IH,20180412,0,[ 0.],2747.2,300,824160.0,3
OI,20180412,0,[ 0.],6518.0,10,65180.0,44
WH,20180412,1,[ 1.],2538.0,20,50760.0,57
V,20180412,1,[ 1.],6645.0,5,33225.0,88
ZC,20180412,1,[ 1.],557.8,100,55779.99999999999,47
MA,20180412,1,[ 1.],2637.0,10,26370.0,111
FG,20180412,1,[ 1.],1357.0,20,27140.0,112
