合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
RI,20180316,0,[ 0.],2784.0,20,55680.0,55
TF,20180316,0,[ 0.],96.5,10000,965000.0,3
P,20180316,0,[ 0.],5100.0,10,51000.0,52
IH,20180316,0,[ 0.],2864.6,300,859380.0,3
AU,20180316,0,[ 0.],270.9,1000,270900.0,10
SM,20180316,1,[ 1.],7674.0,5,38370.0,90
WH,20180316,1,[ 1.],2590.0,20,51800.0,57
A,20180316,1,[ 1.],3705.0,10,37050.0,82
V,20180316,1,[ 1.],6325.0,5,31625.0,92
RM,20180316,1,[ 1.],2510.0,10,25100.0,133
