合约,日期,前收盘,下一开盘价,开盘价,开盘价1,最高价,最低价,收盘价,收盘价1,成交量,成交额,成交笔数,涨跌(收盘价),涨跌幅(收盘价),振幅(收盘价),均价,持仓量,持仓量变化,前结算价,结算价,涨跌(结算价),涨跌幅(结算价),最近交易日期,市场最近交易日,MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
CU,20180118,16.96885253778133,53680.0,18.20933317521593,53800.0,18.13741022125194,18.284141423424387,19.47286701150486,53450.0,53670.0,53680.0,-130,-120.0,-3.8357139748011733,0.0,211606.0,-2446.0,12.75091247534106,0.0,0.0,0.0,0.0,0,0,25.02118741401968,33.226816087678486,0.0,0.0,0.0,0.0,12.75091247534106,13.091461933439177,-3.8385612899682755,1.0
CU,20180119,17.736929601447684,53710.0,17.19696155882275,53680.0,18.811520740555693,17.84929951839449,20.46808572699703,53550.0,53710.0,53710.0,30,30.0,2.6979266169506744,0.0,211296.0,-310.0,7.094810940638631,0.0,0.0,0.0,0.0,0,0,23.869782994083238,32.24339701505892,0.0,0.0,0.0,0.0,7.094810940638631,7.233732664171001,2.70289681384903,1.0
CU,20180122,18.075907579275167,53600.0,17.45127927732716,53710.0,18.523370002661807,18.500624231997335,18.055158543269684,53310.0,53900.0,53600.0,190,-110.0,-3.389684020724914,0.0,214884.0,3588.0,10.566219232449889,0.0,0.0,0.0,0.0,0,0,22.113644140676143,31.283788702375688,0.0,0.0,0.0,0.0,10.566219232449889,10.806757128929199,-3.4161413011292794,-1.0
CU,20180123,19.665112614433127,53640.0,16.514898551790537,53600.0,19.574277162291878,17.776585352163266,19.272050838061134,53430.0,53720.0,53640.0,120,40.0,3.124873657504615,0.0,215576.0,692.0,-3.031978554537204,0.0,0.0,0.0,0.0,0,0,20.805325059467933,30.322525349591174,0.0,0.0,0.0,0.0,-3.031978554537204,-3.2906339751270224,3.1416094938624823,-1.0
CU,20180124,18.1604179296355,52760.0,16.85662887554551,53640.0,10.158528918360155,11.061912954400064,9.718435476840568,52530.0,52730.0,52760.0,-910,-880.0,-32.24831901481534,0.0,234906.0,19330.0,34.48485614280929,0.0,0.0,0.0,0.0,0,0,18.732596622902236,28.24173687632063,0.0,0.0,0.0,0.0,34.48485614280929,34.930830490132735,-32.77603763034648,-1.0
CU,20180125,9.400896902409926,53560.0,9.062079691211167,52760.0,9.739592204317141,19.573411626954325,12.568934098997907,52790.0,53840.0,53560.0,1080,800.0,32.221855713878,0.0,214644.0,-20262.0,-47.34842108995719,0.0,0.0,0.0,0.0,0,0,17.393645753221264,26.165633110558744,0.0,0.0,0.0,0.0,-47.34842108995719,-47.65735436778713,32.17029938857097,1.0
CU,20180126,19.16707531264926,53550.0,16.17179517016241,53560.0,17.457242717321165,17.630952973260207,16.714592959952896,53180.0,53430.0,53550.0,-130,-10.0,0.9591756343787594,0.0,217010.0,2366.0,38.813575198280375,0.0,0.0,0.0,0.0,0,0,16.656023170185563,25.030338974389053,0.0,0.0,0.0,0.0,38.813575198280375,39.512713741423,0.9579270366371162,-1.0
CU,20180129,15.67282788800091,53470.0,16.08580769786805,53550.0,14.981603553126945,17.265692821281434,16.0884537721235,53120.0,53600.0,53470.0,50,-80.0,-2.105442829615029,0.0,213290.0,-3720.0,-9.392054223413574,0.0,0.0,0.0,0.0,0,0,16.266923650619773,23.707590814271597,29.044326204959887,0.0,0.0,0.0,-9.392054223413574,-9.812453994737389,-2.118037362919388,1.0
CU,20180130,17.140169950971,53260.0,15.394921964463506,53470.0,15.781386462481777,15.713822928099972,12.893783517553594,52820.0,52970.0,53260.0,-500,-210.0,-7.715776250191659,0.0,203528.0,-9762.0,-9.30560140597003,0.0,0.0,0.0,0.0,0,0,14.993192567643106,22.148157187741575,28.028200487551416,0.0,0.0,0.0,-9.30560140597003,-9.654362824165524,-7.83402079941942,-1.0
CU,20180131,11.587874912016119,53240.0,13.557323636697745,53260.0,12.337737731906692,13.526918965021075,13.648165849163327,52890.0,53220.0,53100.0,-40,-160.0,-5.648043491247925,0.0,190878.0,-12650.0,-3.0158604148857364,0.0,0.0,0.0,0.0,0,0,15.780058856790191,21.318521571809413,27.084527925010534,0.0,0.0,0.0,-3.0158604148857364,-3.212865267810251,-5.646690627357955,1.0
CU,20180201,15.149104485086923,53300.0,13.380598288086553,53240.0,15.781386462481777,15.26537212692061,15.773696288865835,53090.0,53140.0,53300.0,-100,60.0,4.0144462306141975,0.0,186382.0,5520.0,33.91287176434027,0.0,0.0,0.0,0.0,0,0,16.416746591824165,20.8765060020432,26.289181351304407,0.0,0.0,0.0,33.91287176434027,34.596684655868145,4.028698063719929,1.0
CU,20180202,13.115397949077149,53390.0,13.909907756376896,53300.0,11.615314237862485,17.4119978399779,14.503866303115984,52970.0,53670.0,53390.0,370,90.0,5.336207919366821,0.0,197180.0,10798.0,13.229031425521335,0.0,0.0,0.0,0.0,0,0,15.978034017367676,20.157218807054292,25.356889602232485,0.0,0.0,0.0,13.229031425521335,13.492888851057906,5.347688929674042,1.0
CU,20180205,17.736929601447684,53190.0,14.698873233634814,53390.0,14.881152974346094,14.890020456285143,13.648165849163327,52890.0,53210.0,53190.0,-180,-200.0,-7.276233379168147,0.0,204758.0,7578.0,-3.684316614747523,0.0,0.0,0.0,0.0,0,0,15.491243829663219,19.620596150351048,24.52909834340727,0.0,0.0,0.0,-3.684316614747523,-3.8996770566181596,-7.388601793973692,-1.0
CU,20180206,13.73855965694861,53290.0,12.93754877980664,53190.0,13.15809155479355,18.788281178456273,12.351869384123823,52770.0,52930.0,53290.0,-260,100.0,5.7660771159088,0.0,215162.0,10404.0,8.46234611928358,0.0,0.0,0.0,0.0,0,0,15.382790222138382,18.76938631426249,23.560090708517166,0.0,0.0,0.0,8.46234611928358,8.571252095447356,5.800670979599509,-1.0
CU,20180207,11.225725964883324,53070.0,13.821871117703125,53290.0,11.51177394365245,13.907364118220485,11.260805451885368,52670.0,52890.0,53070.0,-400,-220.0,-8.262090338788056,0.0,222180.0,7018.0,-4.018166894912568,0.0,0.0,0.0,0.0,0,0,14.903513215637673,18.959995280646098,22.43792233563265,0.0,0.0,0.0,-4.018166894912568,-4.213571539751143,-8.294087065734963,1.0
CU,20180208,10.862597834310485,52160.0,11.867307273517469,53070.0,7.735126087035027,9.733316520122614,1.2554050601376403,51780.0,52120.0,52160.0,-950,-910.0,-33.47645322215269,0.0,227236.0,5056.0,-1.1475281763460004,0.0,0.0,0.0,0.0,0,0,11.940143244521352,17.55032350943125,20.58778778881195,0.0,0.0,0.0,-1.1475281763460004,-1.2073421027545876,-33.975653353483,-1.0
CU,20180209,3.7243299686742475,51800.0,3.511396346185066,52160.0,1.513239094842021,4.883481604874696,-2.6234774972495813,51440.0,51560.0,51800.0,-600,-360.0,-14.422316159960616,0.0,234710.0,7474.0,7.654844049832967,0.0,0.0,0.0,0.0,0,0,8.353257334930134,15.082489802840414,18.762303869469577,0.0,0.0,0.0,7.654844049832967,7.619573429663021,-14.599890592261886,-1.0
