合约,日期,前收盘,下一开盘价,开盘价,开盘价1,最高价,最低价,收盘价,收盘价1,成交量,成交额,成交笔数,涨跌(收盘价),涨跌幅(收盘价),振幅(收盘价),均价,持仓量,持仓量变化,前结算价,结算价,涨跌(结算价),涨跌幅(结算价),最近交易日期,市场最近交易日,MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
RU,20180112,29.339524817823445,14310.0,29.44920221582737,14120.0,30.01354822493076,29.100440509643022,31.25101085023539,14185.0,14295.0,14310.0,175,190.0,20.09157909898994,0.0,407302.0,1756.0,17.11794000573971,0.0,0.0,0.0,0.0,0,0,28.767984279128143,0.0,0.0,0.0,0.0,0.0,17.11794000573971,20.31807300243588,20.014927976683623,1.0
RU,20180115,30.524989531713814,14370.0,31.2659009573526,14310.0,30.716967147236176,29.898963308855485,30.71189827466145,14130.0,14445.0,14370.0,135,60.0,7.672534979629731,0.0,413742.0,6440.0,5.963999814676278,0.0,0.0,0.0,0.0,0,0,29.030153912973944,29.86022788048561,0.0,0.0,0.0,0.0,5.963999814676278,7.183632036284351,7.7239540706157825,1.0
RU,20180116,31.89162195373089,14310.0,31.81831380662139,14370.0,32.17252986915449,29.690620146525063,30.958113448318286,14155.0,14225.0,14310.0,-145,-60.0,-4.333466710792408,0.0,409008.0,-4734.0,-15.923493462401773,0.0,0.0,0.0,0.0,0,0,29.24974718574282,29.91873071833237,0.0,0.0,0.0,0.0,-15.923493462401773,-18.78323947008564,-4.428627782801556,-1.0
RU,20180117,29.866308838917917,14200.0,31.2659009573526,14310.0,29.6561257238739,28.065530683119206,30.1130974033925,14070.0,14145.0,14200.0,-165,-110.0,-9.422581654817606,0.0,409030.0,22.0,6.064356114518809,0.0,0.0,0.0,0.0,0,0,29.379993455597372,29.78753826685717,0.0,0.0,0.0,0.0,6.064356114518809,7.269505037640798,-9.497058131572565,1.0
RU,20180118,29.097403719136878,14200.0,30.22654321383409,14200.0,28.982310887678736,28.021779780775375,30.563240099867457,14115.0,14165.0,14200.0,-35,0.0,1.6572605544618497,0.0,412314.0,3284.0,3.974927648227677,0.0,0.0,0.0,0.0,0,0,29.477626133334937,29.887162530391564,0.0,0.0,0.0,0.0,3.974927648227677,4.808780080755007,1.6616681430926619,1.0
RU,20180119,29.29123392871128,14095.0,30.22654321383409,14200.0,29.243008063345826,27.581524326648307,29.14239175361729,13975.0,14065.0,14095.0,-135,-105.0,-8.972381479397242,0.0,432858.0,20544.0,22.391145967811468,0.0,0.0,0.0,0.0,0,0,29.160983098439758,29.932285327769065,0.0,0.0,0.0,0.0,22.391145967811468,25.93876023973978,-9.07059274187769,-1.0
RU,20180122,28.31147084791445,14075.0,29.20261107261291,14095.0,28.71970046118477,26.866805606511406,29.40051193175617,14000.0,14075.0,14075.0,-20,-20.0,-0.39620916566915554,0.0,438652.0,5794.0,-20.428133260824744,0.0,0.0,0.0,0.0,0,0,28.96261232838873,29.964754937186882,0.0,0.0,0.0,0.0,-20.428133260824744,-23.703067947619434,-0.3936602321663045,1.0
RU,20180123,28.410636750266605,13920.0,29.004086250309896,14075.0,28.081676473648514,26.731394983252258,26.845081591110613,13760.0,13795.0,13920.0,-280,-155.0,-13.951837256559784,0.0,491676.0,53024.0,45.09018244852466,0.0,0.0,0.0,0.0,0,0,28.3332949288354,29.755681221056378,0.0,0.0,0.0,0.0,45.09018244852466,47.29595496577129,-14.232193562289794,-1.0
RU,20180124,25.536249400260175,13780.0,27.428178899606777,13920.0,24.905099287132714,23.980731423248614,25.56061446045976,13645.0,13775.0,13780.0,-145,-140.0,-12.774819080976705,0.0,486616.0,-5060.0,-48.0689743305079,0.0,0.0,0.0,0.0,0,0,27.624205790632715,29.463673154724475,0.0,0.0,0.0,0.0,-48.0689743305079,-49.149287136144196,-12.8711450445252,1.0
RU,20180125,25.323334879978916,13810.0,25.949007497458283,13780.0,25.307888187808615,24.55344397424453,26.17966727944912,13700.0,13755.0,13810.0,-25,30.0,4.791947401291594,0.0,488396.0,1780.0,8.949692013829456,0.0,0.0,0.0,0.0,0,0,26.929129640193878,29.16547726357298,0.0,0.0,0.0,0.0,8.949692013829456,10.38554688628087,4.801746001828633,1.0
RU,20180126,25.10943222767341,13795.0,26.270348237048452,13810.0,24.96285266811556,24.267915786608825,26.51367688187223,13730.0,13770.0,13795.0,-40,-15.0,0.08255469894447032,0.0,485152.0,-3244.0,-7.653258329954895,0.0,0.0,0.0,0.0,0,0,26.506592077030675,28.78323181636719,0.0,0.0,0.0,0.0,-7.653258329954895,-8.825609932829273,0.08996652446114695,1.0
RU,20180129,25.269951651498246,13810.0,26.1099733351398,13795.0,24.67338254214762,25.025609251711842,25.276386925616194,13620.0,13770.0,13810.0,-25,15.0,3.227674995549158,0.0,481884.0,-3268.0,-0.6513399236700792,0.0,0.0,0.0,0.0,0,0,25.83515117576445,28.339640751522396,31.018057024233087,0.0,0.0,0.0,-0.6513399236700792,-0.7102674016489274,3.2434472836763817,1.0
RU,20180130,25.269951651498246,13585.0,26.270348237048452,13810.0,25.135689208578867,23.836522271246636,21.854340199147387,13330.0,13395.0,13585.0,-415,-225.0,-20.886128658710795,0.0,508666.0,26782.0,35.23368018849156,0.0,0.0,0.0,0.0,0,0,25.0088812051022,27.584791077120727,30.673787698751198,0.0,0.0,0.0,35.23368018849156,38.11549470068459,-21.47128756644322,-1.0
RU,20180131,21.09673794418893,13175.0,23.80371304001916,13585.0,20.693910224292367,20.00027020235406,16.131877327023844,12880.0,13120.0,13175.0,-465,-410.0,-35.69419056211415,0.0,509238.0,572.0,-32.68418650811293,0.0,0.0,0.0,0.0,0,0,23.407834447522873,26.39693839487728,30.019147415939884,0.0,0.0,0.0,-32.68418650811293,-34.75855907758967,-36.57656309664383,-1.0
RU,20180201,17.839991243733905,13025.0,18.99406800103729,13175.0,17.88945436349016,17.327136604832077,16.263858765333012,12890.0,12955.0,13025.0,-220,-150.0,-14.520114989920351,0.0,510868.0,1630.0,0.874061434629013,0.0,0.0,0.0,0.0,0,0,21.66976658585486,25.147012826786806,29.46385883661135,0.0,0.0,0.0,0.874061434629013,0.955221473703638,-14.732377583271017,-1.0
