合约,日期,前收盘,下一开盘价,开盘价,开盘价1,最高价,最低价,收盘价,收盘价1,成交量,成交额,成交笔数,涨跌(收盘价),涨跌幅(收盘价),振幅(收盘价),均价,持仓量,持仓量变化,前结算价,结算价,涨跌(结算价),涨跌幅(结算价),最近交易日期,市场最近交易日,MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
MA.CZC,20180201,3.243622603524102,2776.0,3.925526847280217,2786.0,0.9543163376743209,4.432843055826488,1.515805282995288,2772.0,678530.0,18858760000.0,0,-14.0,-8.029877197989293,1.2931034479999999,2779.355371,682458.0,-6.647204294217971,3.6382505606051936,2.4163526633169923,-7.0,-4.979945674727709,2018/2/1,2018/2/1,9.113402171193272,12.41711720686429,32.68255096258072,0.0,0.0,0.0,-6.647204294217971,-6.638817280769793,-8.064006690547536,-1.0
MA.CZC,20180202,1.0204387212434867,2768.0,2.0130363102696904,2776.0,2.4798599779350425,5.264743267991399,1.894500117593445,2774.0,732982.0,20415891400.0,0,-5.0,-3.4124858370255495,1.4069264069999998,2785.3196120000002,687862.0,6.712252618882907,2.3667604838353142,3.5291388798199463,6.0,4.282194988448637,2018/2/2,2018/2/2,7.195954228217047,11.915133235749643,31.314714460694432,0.0,0.0,0.0,6.712252618882907,6.945140199256208,-3.4121711834285264,1.0
MA.CZC,20180205,1.391376923560962,2803.0,0.47948638856055936,2768.0,3.4316237115153285,2.429027937976194,7.34926052727144,2803.0,989890.0,27539044200.0,0,18.0,8.521146087643551,2.1989906269999997,2782.0307510000002,673520.0,-1.8258364914049494,3.456805995307313,2.9730359941975024,-3.0,-2.1395772482821656,2018/2/5,2018/2/5,5.632307504859789,11.724471233151732,29.712667864692037,0.0,0.0,0.0,-1.8258364914049494,-1.8064018698584974,8.429000194204448,1.0
MA.CZC,20180206,6.740348358570756,2815.0,7.153694319526572,2803.0,7.58890171215517,9.382479955049305,9.755783669260964,2816.0,1035276.0,29131354200.0,0,34.0,16.2729051250232,1.462718516,2813.873228,650040.0,-5.772513881157835,2.9120559682570644,8.85342842443766,32.0,21.66635542497616,2018/2/6,2018/2/6,5.740828746375193,11.222099415636897,28.252972714545322,0.0,0.0,0.0,-5.772513881157835,-5.912070001834344,16.204121137333445,1.0
MA.CZC,20180207,9.104446820970779,2795.0,9.405199515212125,2815.0,7.401399214850038,10.19521886530869,6.60280714526381,2799.0,822302.0,23135708900.0,0,-15.0,-8.451954910569071,1.2428977270000001,2813.529445,643926.0,1.74431716661784,8.674433586179788,8.85342842443766,0.0,0.0,2018/2/7,2018/2/7,6.293733394733437,10.895988754274143,26.559858887997123,0.0,0.0,0.0,1.74431716661784,1.8683183057973238,-8.501141512848143,-1.0
MA.CZC,20180208,6.007634916298386,2786.0,5.63916412562282,2795.0,0.3817571213031741,4.59939056432728,4.350331464003041,2787.0,869480.0,24154883000.0,0,-27.0,-14.438368687138258,1.143265452,2778.083797,632044.0,-0.7586703267792245,8.674433586179788,2.230681290235836,-36.0,-23.801840431609644,2018/2/8,2018/2/8,6.848627851490349,9.846196312222986,24.665221885209576,0.0,0.0,0.0,-0.7586703267792245,-0.6788276529380397,-14.499947576250662,-1.0
MA.CZC,20180209,3.7981123581173435,2763.0,3.925526847280217,2786.0,3.0511230196444785,5.098536478968718,0.7580394730122606,2768.0,821284.0,22883222300.0,0,-10.0,-5.976978089679271,1.542877646,2786.2739690000003,578944.0,-17.99177751599077,2.1848917092332485,3.7143588346521454,8.0,5.703095783319512,2018/2/9,2018/2/9,6.626307177936617,8.694223350729594,22.638421810354487,0.0,0.0,0.0,-17.99177751599077,-18.134505622389874,-6.014745963397026,-1.0
MA.CZC,20180212,0.27832956558733457,2724.0,-0.47948638856055936,2763.0,-2.8607659390973623,-4.765857235702391,-7.907393212000358,2722.0,881290.0,24168283000.0,0,-64.0,-30.48654981091849,2.565028902,2742.3757219999998,624492.0,22.768239446448618,3.6382505606051936,-4.454393862441364,-44.0,-28.426733333850752,2018/2/12,2018/2/12,3.624195625358084,6.238228737714238,20.06503986652605,34.96804311689711,0.0,0.0,22.768239446448618,22.905887960171995,-30.88432679092034,-1.0
MA.CZC,20180213,-8.198598965782558,2718.0,-7.9071699112351865,2724.0,-12.028146363735523,-6.094333659372033,-8.834039060504253,2717.0,495918.0,13457454800.0,0,-25.0,-13.812158837414316,1.102130786,2713.645159,584814.0,-12.606071607015437,-4.36323488774601,-9.57742741130496,-28.0,-19.450192520421705,2018/2/13,2018/2/13,-0.06019270792924658,4.31476891841163,18.600433414100493,33.53302183506834,0.0,0.0,-12.606071607015437,-12.36609879545015,-13.840382671108657,-1.0
MA.CZC,20180214,-9.104446820970779,2730.0,-9.031890122141839,2718.0,-10.009326549288346,-6.921255611707977,-8.463941079698003,2719.0,492128.0,13368484700.0,0,5.0,1.8574493813411266,1.6930437980000002,2716.4649640000002,539000.0,-15.106502374889182,-9.38434028038386,-9.215821304919139,2.0,1.4640735750051732,2018/2/14,2018/2/14,-3.0474116949270638,3.0025324763512486,17.186240003438996,32.115822617538626,0.0,0.0,-15.106502374889182,-14.87741981543266,1.855900835656854,1.0
