合约,日期,前收盘,下一开盘价,开盘价,开盘价1,最高价,最低价,收盘价,收盘价1,成交量,成交额,成交笔数,涨跌(收盘价),涨跌幅(收盘价),振幅(收盘价),均价,持仓量,持仓量变化,前结算价,结算价,涨跌(结算价),涨跌幅(结算价),最近交易日期,市场最近交易日,MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
A.DCE,20180129,-21.810460203927164,3532.0,-21.892618732029394,3527.0,-23.03016293816454,-21.594070146676724,-21.457288994154823,3528.0,89404.0,3158504300.0,0,5.0,0.4575785479277812,0.6521122770000001,3532.8445039999997,296072.0,-2.7121647364124186,-23.259808140512295,-22.084912821078944,9.0,5.907498963624434,2018/1/29,2018/1/29,-22.442836204491957,-17.24793531293767,-8.522076349552322,0.0,0.0,0.0,-2.7121647364124186,-2.562299266482576,0.46726303174700945,1.0
A.DCE,20180130,-21.67992024131746,3538.0,-21.24173645097467,3532.0,-23.288722230197035,-22.02248227866306,-20.41104060850959,3536.0,103162.0,3642939600.0,0,4.0,-0.15270769130304274,0.680272109,3531.28051,291674.0,-8.726864078623855,-22.044988717803925,-22.221387148576678,-1.0,-0.6570977380461045,2018/1/30,2018/1/30,-22.37013760354405,-18.139667283078452,-9.205080554926141,0.0,0.0,0.0,-8.726864078623855,-8.294351968097835,-0.1483076023634311,1.0
A.DCE,20180131,-20.625297461856263,3527.0,-20.451400465195025,3538.0,-21.983551383535893,-21.162544707746843,-21.067013873070984,3531.0,107830.0,3812795800.0,0,0.0,-2.588619659667188,0.7918552040000001,3535.932301,291914.0,0.7536867046534468,-22.181281478654665,-21.673545027320117,4.0,2.6273520730111883,2018/1/31,2018/1/31,-22.131510654437747,-19.02771999064448,-10.05506861763827,0.0,0.0,0.0,0.7536867046534468,0.7264687486790962,-2.581226408668094,-1.0
A.DCE,20180201,-21.286569809955992,3472.0,-21.892618732029394,3527.0,-25.1871907072297,-29.27692784526511,-28.24617918680275,3472.0,212048.0,7398810500.0,0,-63.0,-34.767587335499144,1.8125177,3489.214942,321302.0,43.61880604706552,-21.63417610423657,-27.642130169871066,-46.0,-27.549218143060646,2018/2/1,2018/2/1,-23.564057592983428,-20.644670321759186,-11.298121308761978,0.0,0.0,0.0,43.61880604706552,42.26106635493582,-35.168297497449856,-1.0
A.DCE,20180202,-28.511207798336745,3472.0,-28.546583623977504,3472.0,-30.854553082431952,-30.465064862287193,-28.80340152418147,3467.0,128484.0,4451509500.0,0,-22.0,-15.77866345600416,0.720046083,3464.641123,305996.0,-28.33640991694905,-27.59602537471585,-30.559807525615273,-25.0,-16.161277238386603,2018/2/2,2018/2/2,-24.849517436348577,-21.40629559110189,-12.57552400137287,0.0,0.0,0.0,-28.33640991694905,-26.736300109596773,-15.802874667559983,-1.0
A.DCE,20180205,-29.07080018374348,3489.0,-28.546583623977504,3472.0,-28.643652745266827,-29.27692784526511,-25.696243123055606,3494.0,127896.0,4455416100.0,0,30.0,15.594343057237964,1.0095183159999999,3483.6242729999994,277904.0,-42.55784566536742,-30.51166598207753,-28.364210676571407,19.0,12.517720799236962,2018/2/5,2018/2/5,-25.588893169319594,-21.729572389277713,-13.809257486301206,0.0,0.0,0.0,-42.55784566536742,-41.246239430010895,15.486027566913606,1.0
A.DCE,20180206,-25.948073545949264,3503.0,-26.593586132352836,3489.0,-25.925919068963438,-26.776342045676433,-24.973756170878424,3500.0,127396.0,4465585200.0,0,17.0,7.819970728716299,1.087578706,3505.2789729999995,272544.0,-10.6490561051315,-28.31751279820279,-25.651056038366438,22.0,14.336815153236628,2018/2/6,2018/2/6,-26.371455101535467,-22.102281240443624,-14.916165838008446,0.0,0.0,0.0,-10.6490561051315,-10.0240964819181,7.820203882052347,1.0
A.DCE,20180207,-25.22120369921858,3515.0,-24.91397194809442,3503.0,-25.1871907072297,-25.730958510317826,-22.612830601693723,3519.0,98484.0,3461184500.0,0,14.0,5.987221151569045,1.028571429,3514.463771,263828.0,-17.127027861841228,-25.606857033315826,-24.49033018757841,9.0,5.9376126115231145,2018/2/7,2018/2/7,-26.633414688435035,-22.12498432379609,-16.04033676594274,0.0,0.0,0.0,-17.127027861841228,-16.250974863445286,5.95734905600451,1.0
A.DCE,20180208,-22.844211250601976,3534.0,-23.4250618124064,3515.0,-22.77035606855727,-23.841865003060803,-20.146752394099,3538.0,124732.0,4398364600.0,0,24.0,11.891563414974257,1.1651037229999999,3526.251964,245228.0,-32.98681724459641,-24.447409801942698,-22.898830613961145,12.0,7.874088430689419,2018/2/8,2018/2/8,-25.24310036739761,-22.101433499139155,-16.820414165252437,0.0,0.0,0.0,-32.98681724459641,-31.781076174277505,11.837763469946339,1.0
A.DCE,20180209,-20.358829531498834,3555.0,-20.979403212842403,3534.0,-19.146246127401312,-19.70225892093468,-17.171599089900724,3560.0,120964.0,4302182300.0,0,34.0,17.472221086023964,1.1023176940000001,3556.580718,222320.0,-38.02080076639539,-22.857843524867206,-18.71559720637167,30.0,18.969752104349908,2018/2/9,2018/2/9,-23.17160156362872,-21.706566492779235,-17.34832049226823,0.0,0.0,0.0,-38.02080076639539,-36.983850794058796,17.38271926021585,1.0
A.DCE,20180212,-17.357517688956435,3558.0,-18.159688397400544,3555.0,-18.17325193565371,-18.360417088842762,-16.895263002125404,3562.0,100744.0,3587068800.0,0,6.0,1.0331735218435085,1.0393258429999999,3560.5780990000003,212544.0,-19.080789619864124,-18.68054276419202,-18.137410221251937,4.0,2.6089072598357603,2018/2/12,2018/2/12,-21.548289949310938,-21.295772552515814,-18.048868596534195,-14.567953619691878,0.0,0.0,-19.080789619864124,-18.3296841291677,1.0422769558541845,1.0
A.DCE,20180213,-17.078612983265373,3562.0,-17.747606321800077,3558.0,-19.833153479075516,-21.162544707746843,-17.03354728622292,3561.0,130768.0,4638804500.0,0,1.0,-1.9860022940775153,1.235261089,3547.354475,203022.0,-18.61724462031163,-18.103259470452148,-19.999642960252245,-13.0,-8.412140981608538,2018/2/13,2018/2/13,-20.044639309556977,-20.989833221884712,-18.303612719722366,-14.900556526421433,0.0,0.0,-18.61724462031163,-17.876440639170696,-1.9778118640677178,1.0
A.DCE,20180214,-17.218185390394282,3595.0,-17.194761458117775,3562.0,-19.284175338816357,-18.360417088842762,-16.060766944701356,3568.0,76606.0,2727058700.0,0,21.0,9.982528719138593,0.814377984,3559.850012,189412.0,-25.680317109944966,-19.962649365747826,-18.282378820579627,12.0,7.801776326723953,2018/2/14,2018/2/14,-18.777406311095955,-20.533568042460935,-18.4915470951039,-15.291953415130045,0.0,0.0,-25.680317109944966,-24.7820791676151,9.978242387430093,1.0
A.DCE,20180222,-16.23623050020214,3608.0,-12.499191487097093,3595.0,-13.27763734221935,-13.082457868709561,-9.575187110962148,3613.0,77714.0,2793992400.0,0,54.0,27.359387872461355,1.036995516,3595.224027,196748.0,14.995357328258137,-18.247999779538084,-12.902354606821099,36.0,22.18963071049093,2018/2/22,2018/2/22,-16.685645538780534,-18.803433073113705,-18.441603085655977,-15.537485273071198,0.0,0.0,14.995357328258137,14.59381627138228,27.083257168103472,1.0
A.DCE,20180223,-9.683904779653005,3624.0,-10.592511569275203,3608.0,-10.438197718159692,-9.194773205576155,-7.343038709584853,3628.0,107528.0,3891531000.0,0,33.0,16.542775533436824,0.8856905620000001,3619.086192,204472.0,15.734358020277512,-12.877112930345348,-9.161732608256749,24.0,15.113778275037888,2018/2/23,2018/2/23,-14.693013360530884,-16.762513452860325,-17.88547157870316,-15.730864717271764,0.0,0.0,15.734358020277512,15.374286915456338,16.49381051388852,1.0
A.DCE,20180226,-7.427109361858562,3627.0,-8.21097397505526,3624.0,-7.849280918735445,-6.549056749142402,-6.7434897458856895,3632.0,106176.0,3856812300.0,0,13.0,5.099841819613928,0.909592062,3632.4708969999997,210192.0,11.85884942494323,-9.143478178745958,-7.097688642423719,13.0,8.27700057817352,2018/2/26,2018/2/26,-12.591728704537694,-14.917519124983748,-17.226701481993366,-15.976977671766122,0.0,0.0,11.85884942494323,11.59407745556701,5.106640543670096,1.0
A.DCE,20180227,-6.820838469256017,3646.0,-7.760778095021486,3627.0,-7.0807893558100545,-5.381524826920959,-3.8767136607178756,3651.0,107228.0,3899877700.0,0,19.0,8.5897500004369,0.853524229,3636.995654,212380.0,4.754087325753666,-7.083444119024065,-6.458394667136972,4.0,2.554391051049187,2018/2/27,2018/2/27,-9.812637582534286,-12.821781145378282,-16.49432990211679,-16.08687977460623,0.0,0.0,4.754087325753666,4.670402528204612,8.551073638106118,1.0
A.DCE,20180228,-3.921473605086227,3656.0,-4.88833742433367,3646.0,-5.5360143323367055,-3.369702185976088,-2.5107629861917147,3660.0,91258.0,3331137300.0,0,24.0,11.384127433839893,0.7943029309999999,3650.241403,211594.0,-1.3589251288183277,-6.445409173917284,-4.2086261920636545,14.0,8.86246358660705,2018/2/28,2018/2/28,-6.897814340375959,-10.788782150292079,-15.627657993086444,-16.245025808899193,0.0,0.0,-1.3589251288183277,-1.3356806368139544,11.371835973433384,1.0
A.DCE,20180301,-2.539806085797295,3670.0,-3.365185515693504,3656.0,-1.4859118234536552,0.0,0.07613397676431077,3677.0,134418.0,4941935200.0,0,27.0,13.0300575230779,0.956284153,3676.542725,209268.0,-4.520906820568868,-4.200121068265858,0.0,26.0,16.07167336897129,2018/3/1,2018/3/1,-4.797503648468982,-8.713413665829904,-14.724351242549965,-16.179145904135908,0.0,0.0,-4.520906820568868,-4.469838918489408,12.983067736544704,1.0
A.DCE,20180302,0.07701583640978527,3715.0,-1.2249660843487291,3670.0,6.618383261090365,0.6747116464354761,5.238105575596698,3711.0,252012.0,9341332000.0,0,35.0,17.294825397150504,2.257274952,3706.701268,214052.0,10.004307538847037,0.0,4.85311744962145,30.0,18.253339483713077,2018/3/2,2018/3/2,-2.0402129139549885,-6.385074148380092,-13.52901046650318,-15.884939172506115,0.0,0.0,10.004307538847037,9.982424450101668,17.150702089652526,1.0
A.DCE,20180305,5.29842266323076,3705.0,5.647364189555013,3715.0,3.2037317683579403,1.8548766806047325,3.573506883404285,3700.0,154468.0,5703833700.0,0,-6.0,-6.0434162316153675,1.4551333869999998,3692.566551,204988.0,-17.773971598543135,4.843321954224919,2.592918279375688,-14.0,-8.69777055494059,2018/3/5,2018/3/5,0.22877507720674117,-4.238664517615909,-12.40160047040056,-15.765917940960357,-17.473059195882925,0.0,-17.773971598543135,-17.69173164846068,-6.0498604389757915,-1.0
A.DCE,20180306,3.614786041973396,3695.0,4.127518979480328,3705.0,0.7039792500386781,3.705745707074456,2.2067600930682474,3691.0,95606.0,3527619600.0,0,-1.0,-3.168203588128115,0.72972973,3689.7470869999997,191658.0,-25.22547738804624,2.587666199902138,2.1072507152377327,-3.0,-1.8852464485128735,2018/3/6,2018/3/6,1.5668201623554197,-2.209619735312671,-11.373658116537605,-15.380716012169806,-17.294779430581755,0.0,-25.22547738804624,-25.065096363127772,-3.1628290197588456,-1.0
A.DCE,20180307,2.2322944798501823,3674.0,2.6016153617365845,3695.0,2.7356916174143038,1.517807230916901,-0.22840082118497662,3675.0,152014.0,5607642100.0,0,-14.0,-10.617172959682172,1.435925224,3688.8984570000002,186804.0,-9.640921723113777,2.102980338361739,1.9452883931962859,-1.0,-0.6291347122380557,2018/3/7,2018/3/7,2.068446229693457,-0.5354269716948252,-10.419439219950362,-15.048028374569292,-17.239746042853653,0.0,-9.640921723113777,-9.529154112402196,-10.65240509709593,-1.0
A.DCE,20180308,-0.23104636113298938,3696.0,-0.612555245976175,3674.0,1.0168015827943364,1.8548766806047325,2.9664878584754533,3696.0,116882.0,4315366400.0,0,8.0,2.0890486093939415,1.0884353740000001,3692.070978,188418.0,3.5785015392104995,1.9413456941919236,2.592918279375688,4.0,2.5156560495728115,2018/3/8,2018/3/8,2.703219047103808,0.7916069534755863,-8.978595854658586,-14.646188480080824,-17.146782206819076,0.0,3.5785015392104995,3.5560506457603367,2.0746796503942377,1.0
A.DCE,20180309,3.0007842172422556,3630.0,2.7544149196836685,3696.0,1.9548165038170922,-4.544646408356201,-6.4431230108046265,3634.0,207654.0,7624887500.0,0,-58.0,-31.87678204471635,2.272727273,3671.9193950000003,177032.0,-21.946444799617627,2.587666199902138,-0.8108024674879957,-21.0,-12.964605385664797,2018/3/9,2018/3/9,0.135261766580129,0.8868107722157177,-7.938770761732847,-14.23540439101577,-17.277043475388183,0.0,-21.946444799617627,-21.49574380276857,-32.27274892003287,-1.0
A.DCE,20180312,-6.517090162897198,3607.0,-7.309566054354697,3630.0,-7.695811795560424,-10.176880822572436,-9.870632568292372,3611.0,191270.0,6913958200.0,0,-60.0,-33.01529713810156,1.541001651,3614.763528,165102.0,-22.884815031821446,-0.8091580635086473,-9.949203630987682,-57.0,-31.682697059861198,2018/3/12,2018/3/12,-2.820278005556908,0.5559660520998193,-7.1994209831026055,-13.87432599024897,-17.539305839082495,0.0,-22.884815031821446,-22.292722149233214,-33.176786803486145,-1.0
A.DCE,20180313,-9.982561424052115,3630.0,-10.740149414559582,3607.0,-11.19150157186423,-10.828096954265177,-9.130998165030817,3616.0,126830.0,4578453300.0,0,2.0,-1.3993024173017048,1.0246469120000001,3609.9135060000003,158062.0,-13.941923899664879,-9.929445110989832,-10.73265119766458,-5.0,-3.207623776819176,2018/3/13,2018/3/13,-5.3013922072448665,0.0,-6.456729742451159,-13.528534395230523,-17.743052779073345,0.0,-13.941923899664879,-13.567828270676308,-1.392318982526902,1.0
A.DCE,20180314,-9.234863886093002,3638.0,-7.309566054354697,3630.0,-8.308964389233033,-7.047745260898189,-7.642187103089192,3626.0,88912.0,3225761500.0,0,17.0,7.473526715241377,0.9126106190000001,3628.0383979999997,154186.0,-7.674697826149782,-10.71141250469013,-7.735126087035027,19.0,12.03065007672626,2018/3/14,2018/3/14,-6.913257208796367,-0.5429667681351447,-5.752818526676634,-13.091087543738801,-17.98108618704609,0.0,-7.674697826149782,-7.481622769917081,7.463623999935251,1.0
A.DCE,20180315,-7.729596962996091,3650.0,-6.1018058801516375,3638.0,-8.614794216908216,-9.194773205576155,-5.841290131593965,3638.0,120310.0,4362840100.0,0,10.0,3.3352817021872454,1.2134583559999998,3626.3320590000003,155374.0,2.7039462189568226,-7.719633687794499,-8.053097729036622,-2.0,-1.2792592777859255,2018/3/15,2018/3/15,-8.8131223404134,-1.1689706141425091,-5.07847935407041,-12.656307158922921,-18.062467136598116,0.0,2.7039462189568226,2.6487189824189272,3.329243388689129,1.0
A.DCE,20180316,-5.908455832356495,3705.0,-4.279812749049782,3650.0,3.359650005148829,-2.3602248052793726,4.331096138974246,3705.0,271256.0,10007725300.0,0,79.0,36.55064544295743,2.199010445,3689.402373,177728.0,37.7064686722627,-8.036985872967627,2.1072507152377327,63.0,34.394823927971146,2018/3/16,2018/3/16,-6.486731488372236,-1.2649014724432206,-4.0621684052245115,-11.878918875418918,-17.854795043125513,0.0,37.7064686722627,37.61878863267707,36.11729514971846,1.0
A.DCE,20180319,4.381062277876012,3710.0,4.127518979480328,3705.0,4.44950136166176,6.7154061368807305,5.690615342640029,3714.0,176076.0,6538813600.0,0,25.0,11.742611416982498,0.890688259,3713.631386,173106.0,-9.1764992346858,2.102980338361739,5.977804492856755,24.0,14.746941346348152,2018/3/19,2018/3/19,-3.088803546561806,-1.0409727145944316,-2.9918072859394726,-11.059470940872146,-17.715014244527524,0.0,-9.1764992346858,-9.167086091774983,11.73033810361995,1.0
A.DCE,20180320,5.756073126983409,3714.0,4.8883374243336775,3710.0,5.6909108646683535,4.544646408356201,4.633707197911974,3707.0,189082.0,7016742800.0,0,-6.0,-6.040640517695763,1.4539579969999998,3710.9522850000003,169832.0,-6.454495204398356,5.965770011158568,5.496332009752777,-3.0,-1.8745917375928087,2018/3/20,2018/3/20,-0.0634739178814101,-0.784232052584855,-1.96293466650107,-10.299110346498182,-17.3617258860412,0.0,-6.454495204398356,-6.4358654250892045,-6.043345659722732,-1.0
A.DCE,20180321,4.687133258317125,3725.0,5.495715386825054,3714.0,4.138420475421853,7.047745260898189,5.841290131593958,3715.0,111958.0,4155112500.0,0,5.0,0.30958306388987467,0.78230375,3711.313618,165050.0,-9.496932736447178,5.485253857381565,5.6569165516633575,1.0,0.6255738650829841,2018/3/21,2018/3/21,2.900514059499983,-0.14201568497237815,-0.9215841267356666,-9.477794190059505,-16.966223662293636,0.0,-9.496932736447178,-9.489709014333123,0.3137289478839733,1.0
