合约,日期,前收盘,下一开盘价,开盘价,开盘价1,最高价,最低价,收盘价,收盘价1,成交量,成交额,成交笔数,涨跌(收盘价),涨跌幅(收盘价),振幅(收盘价),均价,持仓量,持仓量变化,前结算价,结算价,涨跌(结算价),涨跌幅(结算价),最近交易日期,市场最近交易日,MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
Y.DCE,20180320,-13.95075690491646,5650.0,-14.488962561222529,5690.0,-21.054371689110397,-24.345325723497446,-18.196984661936476,5660.0,330320.0,18644963700.0,0,-14.0,-4.1512891175605375,1.51248681,5644.51553,532542.0,-15.298014184718035,-19.323831824318116,-23.904178750557946,-30.0,-13.464348850271854,2018/3/20,2018/3/20,-18.24502614482354,-22.542713717534372,-9.29259317423741,-19.53704293626737,-18.968024352837187,0.0,-15.298014184718035,-15.083090635306938,-4.179125262778172,-1.0
Y.DCE,20180321,-18.196984661936476,5636.0,-21.056835754946317,5650.0,-22.818398140901675,-21.200161333841994,-23.107631092059037,5628.0,208280.0,11769680500.0,0,-16.0,-4.930352458328116,0.989399293,5650.893269,538050.0,5.755901862119593,-24.42698811725893,-22.934639725034067,6.0,2.241015396753454,2018/3/21,2018/3/21,-21.143075926294465,-25.922870844243935,-9.366041589338721,-20.556146869958113,-19.50907736781462,0.0,5.755901862119593,5.673288299387792,-4.969027797907259,-1.0
Y.DCE,20180322,-23.107631092059037,5678.0,-23.212944866718594,5636.0,-19.2383494300972,-19.562142258757863,-15.278750158413324,5678.0,228664.0,12969777900.0,0,28.0,11.66271083760244,1.172707889,5671.980679,517352.0,-14.840552201684794,-23.442865205326434,-19.578481035078322,20.0,8.408648692796817,2018/3/22,2018/3/22,-21.355649189144625,-27.20915954303106,-9.099162082531642,-20.69644616958144,-19.821580798295884,0.0,-14.840552201684794,-14.67925778951276,11.583322291233792,1.0
Y.DCE,20180323,-15.278750158413324,5816.0,-16.516665614243905,5678.0,-15.850152829509248,-19.893050731560397,-19.146246127401312,5654.0,453182.0,25715685000.0,0,-16.0,-4.911228903173246,1.514617823,5674.471846,447560.0,-41.403857894571324,-20.02961722638949,-18.885620548985337,4.0,1.3424582238827014,2018/3/23,2018/3/23,-22.38418480274449,-27.558053788175595,-10.409763453344887,-20.525632372101626,-19.982324388377403,0.0,-41.403857894571324,-41.0783721391924,-4.941106726854748,-1.0
Y.DCE,20180326,-19.146246127401312,5856.0,8.176936348925047,5816.0,15.465017268196362,-10.099530472858255,15.607913170129962,5856.0,624266.0,36267423500.0,0,14.0,6.4321492459520755,3.254333215,5809.610567000001,546080.0,47.783701732411586,13.436413672425672,6.650683158849567,-34.0,-14.719555505512645,2018/3/26,2018/3/26,-15.87058144202058,-23.00066128746453,-9.390951210208556,-18.57037803997198,-19.16711451311682,0.0,47.783701732411586,47.99036877827098,6.256879635313048,1.0
Y.DCE,20180327,15.607913170129962,5800.0,15.169780595817812,5856.0,20.695217626149656,8.628913693123671,5.327047146111795,5796.0,512236.0,29919839600.0,0,-12.0,-3.267039556890097,1.912568306,5841.026324,612778.0,41.50479530808157,6.817005736793604,12.745606664811426,32.0,13.177314333247246,2018/3/27,2018/3/27,-10.311453288832752,-20.621282323351796,-8.951462317708668,-16.999012857230092,-18.897920925200424,0.0,41.50479530808157,41.71456353132781,-3.315344078497496,-1.0
Y.DCE,20180328,5.327047146111795,5780.0,5.291419310794566,5800.0,3.754107734075731,5.278524081146649,4.62020337850538,5792.0,290836.0,16858637600.0,0,-48.0,-16.199639259047757,0.759144237,5796.613074,609578.0,-1.1940870641686985,13.055865981823636,4.315064007130772,-44.0,-18.646167459927277,2018/3/28,2018/3/28,-3.487838842970781,-18.31924880149432,-9.009843931335425,-15.659115352631822,-18.8081072362985,0.0,-1.1940870641686985,-1.2174652230653464,-16.225016724150997,-1.0
Y.DCE,20180329,4.62020337850538,5722.0,1.6465416730709421,5780.0,-2.087749188572893,-6.4007423959115215,-7.786263246197372,5722.0,407162.0,23406986400.0,0,-74.0,-24.54327374609188,1.3466850830000001,5748.814084000001,637318.0,22.268977700401848,4.423588104531142,-5.095670051368884,-48.0,-20.297057561537123,2018/3/29,2018/3/29,-1.617437928988572,-17.262695416306208,-10.118118426713842,-14.983720421906632,-19.225841573615398,0.0,22.268977700401848,22.21855558770058,-24.83260973676836,-1.0
Y.DCE,20180330,-7.786263246197372,5820.0,-8.892114708402417,5722.0,10.325451076807354,-9.733130499147144,9.525012174296812,5820.0,495434.0,28690147800.0,0,72.0,26.012620744098072,2.726319469,5790.9121700000005,650552.0,11.783489745149332,-5.223619777356703,3.14112008777294,42.0,17.35968868242017,2018/3/30,2018/3/30,5.536976015249081,-13.277549452073657,-10.58923626230515,-13.275513672716421,-19.04940709943149,0.0,11.783489745149332,11.929432783836035,25.676897967642603,1.0
Y.DCE,20180402,9.525012174296812,5900.0,8.89211470840241,5820.0,23.164675343464097,12.27822519467614,23.10763109205905,5904.0,576086.0,33835964700.0,0,114.0,36.08765300191217,1.821305842,5873.422492000001,727622.0,44.301729361653344,3.2202709233062876,18.536643257295893,82.0,31.113707780497933,2018/4/2,2018/4/2,7.388345655484272,-6.795489076457855,-9.947838778605508,-11.022161099720847,-18.431372239163903,-21.16222934277741,44.301729361653344,44.79667727157715,35.77475404934749,1.0
Y.DCE,20180403,23.10763109205905,5882.0,22.298869117271664,5900.0,21.411444691748983,21.20016133384199,20.700041354700645,5888.0,365930.0,21544316600.0,0,16.0,6.9280527890582135,0.745257453,5887.551335,750224.0,18.714037207146788,18.968211416010504,20.943131516669993,14.0,5.547179305399531,2018/4/3,2018/4/3,11.128596655316393,0.2078910823023037,-9.197824770101747,-8.906727681717719,-17.25798347217384,-20.20231244970722,18.714037207146788,19.134246467762168,6.950351759601915,-1.0
