合约,日期,前收盘,下一开盘价,开盘价,开盘价1,最高价,最低价,收盘价,收盘价1,成交量,成交额,成交笔数,涨跌(收盘价),涨跌幅(收盘价),振幅(收盘价),均价,持仓量,持仓量变化,前结算价,结算价,涨跌(结算价),涨跌幅(结算价),最近交易日期,市场最近交易日,MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
TA.CZC,20180208,-1.4717777236636849,5632.0,-1.8920819521427745,5644.0,-4.160483294030456,-0.30925448438872394,-3.5284552672257163,5630.0,600720.0,16909120500.0,0,-10.0,-4.5007804618898675,1.027639972,5629.617958,1085824.0,-17.873380085550558,-2.0010211237444935,-3.6354915044557714,-10.0,-5.495304205592717,2018/2/8,2018/2/8,-0.7026009891072249,3.510588394705586,-0.5449392557278472,0.0,0.0,0.0,-17.873380085550558,-17.81421439703702,-4.5242682180819145,-1.0
TA.CZC,20180209,-3.5284552672257163,5602.0,-3.634940194606834,5632.0,-4.752195176592707,-3.089481261250448,-7.60826495214382,5602.0,650640.0,18284487600.0,0,-28.0,-11.73645640961977,1.278863233,5620.462191,1059216.0,-8.130538889547594,-3.427533911429478,-5.143098911476848,-10.0,-5.503352215888519,2018/2/9,2018/2/9,-2.886771412625663,1.3623204979938492,-0.8227278033505598,0.0,0.0,0.0,-8.130538889547594,-8.038093292787877,-11.825450949963411,-1.0
TA.CZC,20180212,-7.60826495214382,5620.0,-7.954512120361521,5602.0,-6.814042475769369,-4.013554047265899,-8.473510410741966,5596.0,652224.0,18292782100.0,0,-24.0,-10.204106294389113,1.142449125,5609.355712,1039838.0,-5.462971261508713,-4.849655706126249,-6.643314751151294,-10.0,-5.511428638739993,2018/2/12,2018/2/12,-5.256342380414473,-0.9473521263408031,-1.4088068760218704,-0.1798142625659338,0.0,0.0,-5.462971261508713,-5.380557568079958,-10.244099844417043,-1.0
TA.CZC,20180213,-8.473510410741966,5612.0,-5.370849066132777,5620.0,-9.72628643995462,-3.705745707074456,-6.448945513685338,5610.0,357308.0,10009575600.0,0,0.0,-0.41470210853163536,0.750536097,5602.771614,988164.0,-17.022151358043637,-6.26558005437807,-7.539012694672209,-6.0,-3.6923642746296252,2018/2/13,2018/2/13,-6.632742451144338,-2.3379179830000965,-1.5256216592899676,0.0,0.0,0.0,-17.022151358043637,-16.90175995243913,-0.41593634364958376,1.0
TA.CZC,20180214,-6.448945513685338,5660.0,-6.522636518649179,5612.0,-6.814042475769369,-1.5459008275481096,-3.5284552672257163,5630.0,328432.0,9234004100.0,0,26.0,10.185299895613817,0.855614973,5623.084290999999,949628.0,-12.44542516693177,-7.111417093250502,-4.540823035984509,20.0,8.210817172338515,2018/2/14,2018/2/14,-7.0909958884794975,-3.8791819487856216,-1.2493909717048695,0.41072814210820496,0.0,0.0,-12.44542516693177,-12.394075065573972,10.178026726441871,1.0
TA.CZC,20180222,-3.5284552672257163,5708.0,0.4367893902659148,5660.0,9.72628643995462,4.6284313507520025,7.31901100554888,5704.0,572520.0,16370333200.0,0,80.0,29.18769541819161,2.131438721,5718.693915,963880.0,7.076126571916838,-4.281449979036282,9.907383720176,96.0,36.002225289434236,2018/2/22,2018/2/22,-4.664725808118497,-3.1714598650538335,-0.47318712977544664,0.7889954891331143,0.0,0.0,7.076126571916838,7.158720275454769,28.94912790335134,1.0
TA.CZC,20180223,7.31901100554888,5760.0,7.382913558903127,5708.0,12.86795813933297,14.796974749217796,14.393751283752835,5754.0,534644.0,15372283600.0,0,34.0,13.118266694727701,1.297335203,5750.474559,962570.0,1.285745674095807,9.350058888660307,14.245139254638573,30.0,12.387443221144942,2018/2/23,2018/2/23,0.30073539142941996,-1.812554712173828,0.5413584342269786,1.4495275237011782,0.0,0.0,1.285745674095807,1.3006905858616662,13.04231032817379,1.0
TA.CZC,20180226,14.393751283752835,5834.0,14.650899243351091,5760.0,24.191280660070646,21.689543533460082,24.435378058492915,5832.0,665794.0,19362617000.0,0,82.0,29.25633960962608,1.911713591,5816.398765999999,1029108.0,24.828846238785403,13.460920248937292,23.104270202511245,66.0,26.387033016633836,2018/2/26,2018/2/26,7.69531222084683,0.657005741776338,1.6613499659806408,2.165664844017968,0.0,0.0,24.828846238785403,25.516443275717094,29.00797074725311,1.0
TA.CZC,20180227,24.435378058492915,5852.0,24.085559511028663,5834.0,26.7715250634388,27.39558230106792,26.749658578679572,5852.0,622774.0,18195640600.0,0,36.0,13.58086116484607,1.474622771,5843.416906,1085102.0,21.570813474448286,21.9260185838872,26.498598933307733,28.0,11.326319337422511,2018/2/27,2018/2/27,14.888570263244276,3.637618452232907,2.8515997358279606,2.9447419216673794,0.0,0.0,21.570813474448286,22.25310528371908,13.573633335823423,1.0
TA.CZC,20180228,26.749658578679572,5846.0,26.166816071951303,5852.0,25.6168255517848,28.769518875835104,26.296331060180407,5848.0,480058.0,14019105200.0,0,4.0,1.165159711473848,1.093643199,5840.588096,1059882.0,-7.620924753056947,25.206538875249947,26.264261164866653,-2.0,-1.8205794981807841,2018/2/28,2018/2/28,20.93188763430591,6.676765661626568,3.4457639541815155,3.8243089321058363,0.0,0.0,-7.620924753056947,-7.935876873499403,1.169710077376486,-1.0
TA.CZC,20180301,26.296331060180407,5816.0,25.483404747673745,5846.0,22.971137099605727,20.897322301589327,22.99117548851872,5820.0,711198.0,20625960700.0,0,-22.0,-9.03226551781129,1.812585499,5800.342718,1048734.0,-2.3967338471832633,24.97919296739643,21.05981811092788,-42.0,-18.739085598317917,2018/3/1,2018/3/1,23.899312437692373,9.543103297938828,3.8199385675390474,4.537953465342035,0.0,0.0,-2.3967338471832633,-2.503930963366898,-9.099552325941112,-1.0
TA.CZC,20180302,22.99117548851872,5822.0,21.9141129463801,5816.0,20.704624755371924,24.75074624530771,23.958497123007234,5828.0,575570.0,16732992500.0,0,28.0,10.579209567789661,0.9965635740000001,5814.407457,1050122.0,2.295051149720493,19.961637665230242,22.852729661920222,14.0,5.274020027692536,2018/3/2,2018/3/2,25.630582095035763,12.888161970415602,4.421060953317891,5.489658661816108,0.0,0.0,2.295051149720493,2.336911422354369,10.59517737670754,1.0
TA.CZC,20180305,23.958497123007234,5786.0,22.647609143097256,5822.0,23.9495567514179,25.243444053418244,18.6900906299812,5786.0,873688.0,25436105900.0,0,-28.0,-11.362365343848182,1.372683596,5822.697782,1071370.0,9.637801798524237,21.683901544562715,24.0985890895941,10.0,3.494936092734079,2018/3/5,2018/3/5,24.598156252217294,15.691656493350663,4.731435749539372,6.053512534614491,11.228535245836149,0.0,9.637801798524237,9.859586465002401,-11.47276115231756,-1.0
