合约,日期,前收盘,下一开盘价,开盘价,开盘价1,最高价,最低价,收盘价,收盘价1,成交量,成交额,成交笔数,涨跌(收盘价),涨跌幅(收盘价),振幅(收盘价),均价,持仓量,持仓量变化,前结算价,结算价,涨跌(结算价),涨跌幅(结算价),最近交易日期,市场最近交易日,MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
V.DCE,20180212,-2.3706922508932564,6640.0,-3.1628878186393337,6715.0,-6.2956749238747065,-8.747427380774965,-9.25240283818379,6640.0,325218.0,10838101900.0,0,-95.0,-19.853314980568413,2.010424423,6665.130405,275732.0,14.032615116586584,-0.6539744461756385,-7.42346710523946,-70.0,-17.850318745498768,2018/2/12,2018/2/12,-1.3341955441242703,2.2449978302724105,-0.14569732458058837,3.4610103320995265,0.0,0.0,14.032615116586584,13.696031662160749,-19.93386097339162,-1.0
V.DCE,20180213,-8.769577529999026,6620.0,-9.409638599828355,6640.0,-12.228038304993973,-7.925970943910308,-10.486400921549247,6625.0,127696.0,4236443200.0,0,-40.0,-9.909588070745414,0.8283132529999999,6635.201103,250412.0,-24.693257140037915,-6.725855845615023,-9.922317513726874,-30.0,-8.634495284659614,2018/2/13,2018/2/13,-3.4568832602163226,0.046303229464584206,-0.16480813873258882,3.0671833720869444,0.0,0.0,-24.693257140037915,-23.95025846046269,-9.86428999220474,-1.0
V.DCE,20180214,-10.027310072862491,6565.0,-11.042361096293916,6620.0,-12.6426813574232,-15.153711305420785,-17.632503680693702,6535.0,289068.0,9515843600.0,0,-100.0,-20.9376297660399,2.113207547,6583.8097609999995,285100.0,33.40777943259201,-9.288503015386539,-14.393015867586215,-55.0,-14.650446464117792,2018/2/14,2018/2/14,-7.8535069314728005,-3.4394495852792986,-0.2914858612151292,2.4824609441233534,0.0,0.0,33.40777943259201,32.347864837584055,-21.065738903295806,-1.0
V.DCE,20180222,-17.31574330977687,6580.0,-15.425188941206244,6565.0,-17.49243144183582,-15.153711305420785,-17.632503680693702,6535.0,201908.0,6620057800.0,0,-45.0,-11.009551886278707,1.224177506,6557.499257,281878.0,-2.4988195809527127,-13.877684285227254,-16.36553153666341,-25.0,-7.492682645002937,2018/2/22,2018/2/22,-11.55507845953386,-5.123436636498937,-0.6243698290688116,1.756586134802916,0.0,0.0,-2.4988195809527127,-2.302070564314917,-10.941899068803657,-1.0
V.DCE,20180223,-17.31574330977687,6630.0,-14.24739181547411,6580.0,-13.877684285227254,-11.590254162702685,-12.92196329965671,6595.0,272166.0,8980982400.0,0,40.0,6.018350209825549,1.224177506,6599.635811,303062.0,22.654903366247865,-15.903689606581842,-13.190325263585336,40.0,8.83815066258741,2018/2/23,2018/2/23,-13.553661478081821,-6.344895221852546,-0.911475678354698,1.160224860013635,0.0,0.0,22.654903366247865,21.984553289500198,5.931167945881867,1.0
V.DCE,20180226,-12.510600118613048,6655.0,-10.228239433051563,6630.0,-10.134522701322837,-13.188203472379513,-8.424524111161283,6650.0,407316.0,13479091400.0,0,55.0,8.89934442338135,2.19863533,6618.493455,294180.0,-8.586363173322411,-12.6426813574232,-11.566599671959565,20.0,3.8065411030511314,2018/2/26,2018/2/26,-13.388748965367114,-7.728271241023712,-1.0281257172186997,0.6999660266875267,0.0,0.0,-8.586363173322411,-8.280707773825945,8.782113016153012,1.0
V.DCE,20180227,-7.925970943910308,6570.0,-8.174092780839139,6655.0,-10.975806509886489,-11.187547544092766,-12.92196329965671,6595.0,323728.0,10714495100.0,0,-20.0,-6.003139653408439,1.6541353380000001,6619.442927,308040.0,15.646085217943579,-10.975806509886489,-11.566599671959565,0.0,-1.2253669515515284,2018/2/27,2018/2/27,-13.873192236965139,-9.181145404135727,-1.5113103671747083,0.19250942937597415,0.0,0.0,15.646085217943579,15.175326979483955,-5.991357054826061,-1.0
V.DCE,20180228,-12.510600118613048,6675.0,-15.034178776293437,6570.0,-8.438127156144212,-10.783634359424688,-5.499749651012003,6685.0,321304.0,10683946000.0,0,70.0,11.803490660616504,2.047005307,6650.366009,286134.0,-21.628259070063766,-10.975806509886489,-8.677286643973247,35.0,7.519023570555802,2018/2/28,2018/2/28,-11.439392668200362,-10.207228765919638,-2.042767334141061,0.0,0.0,0.0,-21.628259070063766,-21.12323246805832,11.58120165320583,1.0
V.DCE,20180301,-4.947075565888795,6780.0,-6.514275851851188,6675.0,0.6539744461756314,-5.85793851505764,2.9681032484687933,6785.0,439794.0,14831332000.0,0,135.0,23.164092343386173,2.692595363,6744.672278,294610.0,10.106481342079533,-8.011426008683785,-1.066563503388565,90.0,20.29298032225151,2018/3/1,2018/3/1,-7.206887971089834,-9.914351243440855,-2.3158569191465332,0.11574104911332483,0.0,0.0,10.106481342079533,10.067303666043074,22.750464204920192,1.0
V.DCE,20180302,3.660803323069409,6795.0,2.3205761084768355,6780.0,2.396570435069158,3.3555475435910083,3.8138323153275024,6795.0,245632.0,8338179300.0,0,55.0,8.598076399622116,1.326455416,6789.163708,279882.0,-14.662566453891124,-0.21800016118629628,2.7711632490188265,45.0,9.766199316312118,2018/3/2,2018/3/2,-3.7038073024436358,-9.130805858653282,-2.831850679827234,0.03916307816771791,0.0,0.0,-14.662566453891124,-14.519365210983054,8.555461322629121,1.0
