combination,rate
"(5,)",1.0
"(4,)",0.8695652173913043
"(0, 5)",0.8043478260869565
"(3,)",0.782608695652174
"(0, 1)",0.782608695652174
"(0, 2)",0.782608695652174
"(0, 1, 2)",0.782608695652174
"(0, 1, 4)",0.782608695652174
"(0, 1, 5)",0.782608695652174
"(0, 2, 4)",0.782608695652174
"(0, 2, 5)",0.782608695652174
"(0, 3, 4)",0.782608695652174
"(0, 3, 5)",0.782608695652174
"(0, 4, 5)",0.782608695652174
"(0, 1, 2, 5)",0.782608695652174
"(0, 1, 3, 4)",0.782608695652174
"(0, 1, 3, 5)",0.782608695652174
"(0, 1, 4, 5)",0.782608695652174
"(0, 2, 3, 4)",0.782608695652174
"(0, 2, 3, 5)",0.782608695652174
"(0, 2, 4, 5)",0.782608695652174
"(0, 3, 4, 5)",0.782608695652174
"(0, 1, 2, 3, 4)",0.782608695652174
"(0, 1, 2, 3, 5)",0.782608695652174
"(0, 1, 2, 4, 5)",0.782608695652174
"(0, 1, 3, 4, 5)",0.782608695652174
"(0, 2, 3, 4, 5)",0.782608695652174
"(0, 1, 2, 3, 4, 5)",0.782608695652174
"(0,)",0.7608695652173914
"(0, 3)",0.7608695652173914
"(0, 4)",0.7608695652173914
"(0, 1, 3)",0.7608695652173914
"(0, 2, 3)",0.7608695652173914
"(0, 1, 2, 3)",0.7608695652173914
"(0, 1, 2, 4)",0.7608695652173914
