combination,rate
"(3,)",1.0
"(4,)",1.0
"(5,)",1.0
"(6,)",1.0
"(7,)",1.0
"(8,)",1.0
"(3, 6)",1.0
"(3, 7)",1.0
"(3, 8)",1.0
"(4, 6)",1.0
"(4, 7)",1.0
"(6, 8)",1.0
"(3, 6, 7)",1.0
"(4, 6, 8)",1.0
"(3, 4)",0.9912280701754386
"(4, 8)",0.9912280701754386
"(4, 5)",0.9736842105263158
"(3, 4, 5)",0.9736842105263158
"(3, 4, 6)",0.9736842105263158
"(3, 4, 7)",0.9736842105263158
"(3, 5)",0.9649122807017544
"(5, 7)",0.9649122807017544
"(6, 7)",0.9649122807017544
"(3, 4, 8)",0.9649122807017544
"(3, 6, 8)",0.9649122807017544
"(4, 6, 7)",0.9649122807017544
"(5, 6)",0.956140350877193
"(5, 6, 8)",0.956140350877193
"(3, 4, 6, 7)",0.956140350877193
"(3, 4, 6, 8)",0.956140350877193
"(5, 8)",0.9385964912280702
"(7, 8)",0.9385964912280702
"(4, 5, 7)",0.9385964912280702
"(4, 7, 8)",0.9385964912280702
"(3, 7, 8)",0.9298245614035088
"(5, 6, 7)",0.9210526315789473
"(5, 7, 8)",0.9210526315789473
"(3, 4, 7, 8)",0.9122807017543859
"(6, 7, 8)",0.9035087719298246
"(3, 6, 7, 8)",0.9035087719298246
"(3, 5, 7)",0.8947368421052632
"(4, 5, 6)",0.8947368421052632
"(4, 5, 6, 8)",0.8947368421052632
"(5, 6, 7, 8)",0.8947368421052632
"(4, 5, 8)",0.8859649122807017
"(3, 4, 5, 6)",0.8859649122807017
"(3, 4, 5, 7)",0.8859649122807017
"(4, 5, 6, 7)",0.8859649122807017
"(4, 6, 7, 8)",0.8859649122807017
"(0, 7)",0.8771929824561403
"(0, 8)",0.8771929824561403
"(0, 1, 5)",0.8771929824561403
"(0, 1, 7)",0.8771929824561403
"(0, 2, 5)",0.8771929824561403
"(0, 2, 7)",0.8771929824561403
"(0, 3, 7)",0.8771929824561403
"(0, 3, 8)",0.8771929824561403
"(0, 7, 8)",0.8771929824561403
"(3, 5, 6)",0.8771929824561403
"(0, 1, 2, 5)",0.8771929824561403
"(0, 1, 2, 7)",0.8771929824561403
"(0, 1, 5, 6)",0.8771929824561403
"(0, 1, 5, 7)",0.8771929824561403
"(0, 1, 5, 8)",0.8771929824561403
"(0, 1, 7, 8)",0.8771929824561403
"(0, 2, 5, 6)",0.8771929824561403
"(0, 2, 5, 7)",0.8771929824561403
"(0, 2, 5, 8)",0.8771929824561403
"(0, 2, 7, 8)",0.8771929824561403
"(0, 3, 7, 8)",0.8771929824561403
"(3, 5, 6, 8)",0.8771929824561403
"(3, 5, 7, 8)",0.8771929824561403
"(4, 5, 7, 8)",0.8771929824561403
"(0, 1, 2, 5, 6)",0.8771929824561403
"(0, 1, 2, 5, 7)",0.8771929824561403
"(0, 1, 2, 5, 8)",0.8771929824561403
"(0, 1, 2, 7, 8)",0.8771929824561403
"(0, 1, 5, 6, 7)",0.8771929824561403
"(0, 1, 5, 6, 8)",0.8771929824561403
"(0, 2, 5, 6, 7)",0.8771929824561403
"(0, 2, 5, 6, 8)",0.8771929824561403
"(0, 2, 5, 7, 8)",0.8771929824561403
"(3, 4, 5, 6, 7)",0.8771929824561403
"(3, 4, 5, 6, 8)",0.8771929824561403
"(3, 4, 6, 7, 8)",0.8771929824561403
"(0, 1, 2, 5, 6, 7)",0.8771929824561403
"(0, 1, 2, 5, 6, 8)",0.8771929824561403
"(0, 2, 5, 6, 7, 8)",0.8771929824561403
"(0, 5)",0.868421052631579
"(0, 6)",0.868421052631579
"(0, 1, 4)",0.868421052631579
"(0, 1, 6)",0.868421052631579
"(0, 1, 8)",0.868421052631579
"(0, 2, 4)",0.868421052631579
"(0, 2, 6)",0.868421052631579
"(0, 2, 8)",0.868421052631579
"(0, 3, 5)",0.868421052631579
"(0, 3, 6)",0.868421052631579
"(0, 4, 5)",0.868421052631579
"(0, 5, 6)",0.868421052631579
"(0, 5, 7)",0.868421052631579
"(0, 6, 7)",0.868421052631579
"(0, 6, 8)",0.868421052631579
"(3, 5, 8)",0.868421052631579
"(0, 1, 2, 4)",0.868421052631579
"(0, 1, 2, 6)",0.868421052631579
"(0, 1, 3, 5)",0.868421052631579
"(0, 1, 3, 6)",0.868421052631579
"(0, 1, 3, 7)",0.868421052631579
"(0, 1, 4, 5)",0.868421052631579
"(0, 1, 4, 6)",0.868421052631579
"(0, 1, 4, 7)",0.868421052631579
"(0, 1, 4, 8)",0.868421052631579
"(0, 1, 6, 7)",0.868421052631579
"(0, 1, 6, 8)",0.868421052631579
"(0, 2, 3, 5)",0.868421052631579
"(0, 2, 3, 6)",0.868421052631579
"(0, 2, 3, 7)",0.868421052631579
"(0, 2, 4, 5)",0.868421052631579
"(0, 2, 4, 6)",0.868421052631579
"(0, 2, 4, 7)",0.868421052631579
"(0, 2, 4, 8)",0.868421052631579
"(0, 2, 6, 7)",0.868421052631579
"(0, 2, 6, 8)",0.868421052631579
"(0, 3, 6, 7)",0.868421052631579
"(0, 3, 6, 8)",0.868421052631579
"(0, 4, 5, 6)",0.868421052631579
"(0, 4, 5, 7)",0.868421052631579
"(0, 4, 6, 8)",0.868421052631579
"(0, 5, 6, 7)",0.868421052631579
"(0, 5, 6, 8)",0.868421052631579
"(0, 6, 7, 8)",0.868421052631579
"(3, 4, 5, 8)",0.868421052631579
"(3, 5, 6, 7)",0.868421052631579
"(0, 1, 2, 3, 5)",0.868421052631579
"(0, 1, 2, 3, 6)",0.868421052631579
"(0, 1, 2, 3, 7)",0.868421052631579
"(0, 1, 2, 4, 5)",0.868421052631579
"(0, 1, 2, 4, 6)",0.868421052631579
"(0, 1, 2, 4, 7)",0.868421052631579
"(0, 1, 2, 4, 8)",0.868421052631579
"(0, 1, 2, 6, 7)",0.868421052631579
"(0, 1, 3, 6, 7)",0.868421052631579
"(0, 1, 3, 6, 8)",0.868421052631579
"(0, 1, 3, 7, 8)",0.868421052631579
"(0, 1, 4, 5, 6)",0.868421052631579
"(0, 1, 4, 5, 7)",0.868421052631579
"(0, 1, 4, 5, 8)",0.868421052631579
"(0, 1, 4, 6, 7)",0.868421052631579
"(0, 1, 4, 6, 8)",0.868421052631579
"(0, 1, 4, 7, 8)",0.868421052631579
"(0, 1, 5, 7, 8)",0.868421052631579
"(0, 1, 6, 7, 8)",0.868421052631579
"(0, 2, 3, 6, 7)",0.868421052631579
"(0, 2, 3, 6, 8)",0.868421052631579
"(0, 2, 3, 7, 8)",0.868421052631579
"(0, 2, 4, 5, 6)",0.868421052631579
"(0, 2, 4, 5, 7)",0.868421052631579
"(0, 2, 4, 5, 8)",0.868421052631579
"(0, 2, 4, 6, 7)",0.868421052631579
"(0, 2, 4, 6, 8)",0.868421052631579
"(0, 2, 4, 7, 8)",0.868421052631579
"(0, 2, 6, 7, 8)",0.868421052631579
"(0, 3, 6, 7, 8)",0.868421052631579
"(0, 4, 5, 6, 7)",0.868421052631579
"(3, 4, 5, 7, 8)",0.868421052631579
"(4, 5, 6, 7, 8)",0.868421052631579
"(0, 1, 2, 3, 6, 7)",0.868421052631579
"(0, 1, 2, 3, 7, 8)",0.868421052631579
"(0, 1, 2, 4, 5, 6)",0.868421052631579
"(0, 1, 2, 4, 5, 7)",0.868421052631579
"(0, 1, 2, 4, 5, 8)",0.868421052631579
"(0, 1, 2, 4, 6, 7)",0.868421052631579
"(0, 1, 2, 4, 6, 8)",0.868421052631579
"(0, 1, 2, 4, 7, 8)",0.868421052631579
"(0, 1, 3, 6, 7, 8)",0.868421052631579
"(0, 1, 4, 5, 6, 7)",0.868421052631579
"(0, 1, 4, 5, 6, 8)",0.868421052631579
"(0, 1, 4, 5, 7, 8)",0.868421052631579
"(0, 1, 4, 6, 7, 8)",0.868421052631579
"(0, 1, 5, 6, 7, 8)",0.868421052631579
"(0, 2, 3, 5, 7, 8)",0.868421052631579
"(0, 2, 3, 6, 7, 8)",0.868421052631579
"(0, 2, 4, 5, 6, 7)",0.868421052631579
"(0, 2, 4, 5, 6, 8)",0.868421052631579
"(0, 2, 4, 5, 7, 8)",0.868421052631579
"(0, 2, 4, 6, 7, 8)",0.868421052631579
"(0, 3, 4, 6, 7, 8)",0.868421052631579
"(0, 1, 2, 4, 5, 6, 7)",0.868421052631579
"(0, 1, 2, 4, 5, 6, 8)",0.868421052631579
"(0, 1, 2, 4, 5, 7, 8)",0.868421052631579
"(0, 1, 2, 4, 6, 7, 8)",0.868421052631579
"(0, 1, 2, 5, 6, 7, 8)",0.868421052631579
"(0, 1, 4, 5, 6, 7, 8)",0.868421052631579
"(0, 2, 3, 5, 6, 7, 8)",0.868421052631579
"(0, 2, 4, 5, 6, 7, 8)",0.868421052631579
"(0, 3, 4, 5, 6, 7, 8)",0.868421052631579
"(0, 1, 2, 3, 5, 6, 7, 8)",0.868421052631579
"(0, 1, 2, 4, 5, 6, 7, 8)",0.868421052631579
"(0,)",0.8596491228070176
"(0, 1)",0.8596491228070176
"(0, 2)",0.8596491228070176
"(0, 3)",0.8596491228070176
"(0, 4)",0.8596491228070176
"(0, 1, 2)",0.8596491228070176
"(0, 1, 3)",0.8596491228070176
"(0, 2, 3)",0.8596491228070176
"(0, 3, 4)",0.8596491228070176
"(0, 4, 6)",0.8596491228070176
"(0, 4, 7)",0.8596491228070176
"(0, 5, 8)",0.8596491228070176
"(0, 1, 2, 3)",0.8596491228070176
"(0, 1, 2, 8)",0.8596491228070176
"(0, 1, 3, 8)",0.8596491228070176
"(0, 2, 3, 8)",0.8596491228070176
"(0, 3, 4, 5)",0.8596491228070176
"(0, 3, 4, 6)",0.8596491228070176
"(0, 3, 4, 7)",0.8596491228070176
"(0, 3, 4, 8)",0.8596491228070176
"(0, 3, 5, 6)",0.8596491228070176
"(0, 3, 5, 7)",0.8596491228070176
"(0, 3, 5, 8)",0.8596491228070176
"(0, 4, 5, 8)",0.8596491228070176
