combination,rate
"(1,)",1.0
"(2,)",1.0
"(1, 2)",1.0
"(4,)",0.9186046511627907
"(1, 4)",0.9186046511627907
"(2, 4)",0.9186046511627907
"(1, 2, 4)",0.9186046511627907
"(0, 5)",0.9127906976744186
"(3, 4)",0.9127906976744186
"(0, 1, 5)",0.9127906976744186
"(0, 2, 5)",0.9127906976744186
"(0, 3, 5)",0.9127906976744186
"(0, 4, 5)",0.9127906976744186
"(1, 3, 4)",0.9127906976744186
"(2, 3, 4)",0.9127906976744186
"(3, 4, 5)",0.9127906976744186
"(0, 1, 2, 5)",0.9127906976744186
"(0, 1, 3, 5)",0.9127906976744186
"(0, 1, 4, 5)",0.9127906976744186
"(0, 2, 3, 5)",0.9127906976744186
"(0, 2, 4, 5)",0.9127906976744186
"(1, 2, 3, 4)",0.9127906976744186
"(1, 3, 4, 5)",0.9127906976744186
"(2, 3, 4, 5)",0.9127906976744186
"(0, 1, 2, 3, 5)",0.9127906976744186
"(0, 1, 2, 4, 5)",0.9127906976744186
"(1, 2, 3, 4, 5)",0.9127906976744186
"(5,)",0.9069767441860465
"(0, 4)",0.9069767441860465
"(0, 6)",0.9069767441860465
"(0, 7)",0.9069767441860465
"(1, 5)",0.9069767441860465
"(2, 5)",0.9069767441860465
"(4, 5)",0.9069767441860465
"(0, 1, 4)",0.9069767441860465
"(0, 1, 6)",0.9069767441860465
"(0, 1, 7)",0.9069767441860465
"(0, 2, 4)",0.9069767441860465
"(0, 2, 6)",0.9069767441860465
"(0, 2, 7)",0.9069767441860465
"(0, 3, 6)",0.9069767441860465
"(0, 3, 7)",0.9069767441860465
"(0, 4, 6)",0.9069767441860465
"(0, 4, 7)",0.9069767441860465
"(0, 5, 6)",0.9069767441860465
"(0, 5, 7)",0.9069767441860465
"(0, 6, 7)",0.9069767441860465
"(1, 2, 5)",0.9069767441860465
"(1, 4, 5)",0.9069767441860465
"(2, 4, 5)",0.9069767441860465
"(0, 1, 2, 4)",0.9069767441860465
"(0, 1, 2, 6)",0.9069767441860465
"(0, 1, 2, 7)",0.9069767441860465
"(0, 1, 3, 6)",0.9069767441860465
"(0, 1, 3, 7)",0.9069767441860465
"(0, 1, 4, 6)",0.9069767441860465
"(0, 1, 4, 7)",0.9069767441860465
"(0, 1, 5, 6)",0.9069767441860465
"(0, 1, 5, 7)",0.9069767441860465
"(0, 1, 6, 7)",0.9069767441860465
