合约,日期,收盘价1,价格变动贡献度,资金变动,持仓量变化,MA_60,MA_40,MA_30,MA_20,MA_10,MA_5,分类
M.DCE,20151123,2255,-43.05713871808429,40.210903720780365,46.0090714986833,-15.414766714907927,-15.920575397847465,-16.773822972137445,-18.261084437757503,-20.185704176817072,-21.008045775904773,0.0
M.DCE,20151124,2313,14.859925210920752,19.07177469421964,24.376637411744444,-15.607092947220517,-16.204173315026672,-17.13403750070053,-18.6602738852966,-20.61430472828325,-21.516743417116267,1.0
M.DCE,20151125,2318,19.48336444303719,16.42820435716908,21.099035028176036,-15.769244591281064,-16.480781028955132,-17.52567232041915,-19.047297532772493,-21.044050002903813,-22.077561223237414,1.0
M.DCE,20151126,2365,27.39026562618709,1.4874344493568614,1.7852757803303234,-15.931591367121234,-16.72003279046185,-17.868048290197233,-19.359206232079007,-21.352378576942687,-22.222974345799614,1.0
M.DCE,20151127,2363,11.560285003575878,5.480722775740986,6.946784585666222,-16.10191410202885,-16.96504010106719,-18.204223871716405,-19.63872783284636,-21.584379159022934,-22.271077501579857,0.0
M.DCE,20151130,2342,-11.538956431488074,-3.089529817463074,-4.182788138237953,-16.301861977420387,-17.223680828681474,-18.53055952871244,-19.94621824103668,-21.80735273430224,-21.822668626682905,0.0
M.DCE,20151201,2366,11.544966510257403,4.569569918797612,5.765657534719062,-16.481202136455927,-17.441189053855073,-18.81305168559512,-20.158925717768614,-21.920145688495502,-21.54105966854928,1.0
M.DCE,20151202,2380,9.661900567753124,14.2290110617283,17.92417952573987,-16.635967340106824,-17.6675701023159,-19.046705755694394,-20.358900657191334,-22.03633730987213,-21.208156214483346,1.0
M.DCE,20151203,2336,-24.598319324699922,27.29368988656837,33.57697606060019,-16.816881262712904,-17.910234520272375,-19.342707434482385,-20.578906441853185,-22.187885229875594,-21.3642397354442,0.0
M.DCE,20151204,2341,-8.461794374370918,28.860299735278343,35.18765299156009,-17.003902465197868,-18.132398210676968,-19.581043349885984,-20.762180100602066,-22.271264613236536,-21.482479294595013,1.0
M.DCE,20151207,2371,23.36062351014868,-23.48250288725614,-29.206908274773003,-17.147789878194494,-18.358374382965078,-19.790282018893468,-20.902438848759974,-21.966440668795162,-21.326179450144398,1.0
M.DCE,20151208,2309,-29.706143242142925,-9.915359906180683,-13.193960918361675,-17.33541959450946,-18.6233410885458,-20.05865345843509,-21.11898934315527,-21.97696938703637,-21.62973329318224,0.0
M.DCE,20151209,2300,-14.786268815997314,-20.96498752739857,-27.013408470721966,-17.52902666552101,-18.921055600478013,-20.332033816674308,-21.35527151689938,-22.024268305555765,-22.053730428032846,0.0
M.DCE,20151210,2294,-7.341519858343041,12.8991744671861,16.827456285295312,-17.731002562232828,-19.22000874750519,-20.60451140660384,-21.602779030327667,-22.212686925410733,-22.27193586817885,0.0
