合约,日期,收盘价1,价格变动贡献度,资金变动,持仓量变化,MA_60,MA_40,MA_30,MA_20,MA_10,MA_5,分类
ZC.CZC,20130926,534.4,35.43515612363184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZC.CZC,20130927,546.6,39.10891102755612,24.37437266316465,21.496700916128788,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZC.CZC,20130930,555.0,25.979188534552197,18.32195012574633,15.85075123443741,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZC.CZC,20131008,547.4,-3.9891436925558215,-28.65207947876432,-25.176748723093272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC.CZC,20131009,547.0,7.383559549017818,0.10363010160601503,0.2307208749696912,0.0,0.0,0.0,0.0,0.0,4.864962570798546,0.0
ZC.CZC,20131010,547.4,0.5708111936872626,32.364320073152946,28.90970266578039,0.0,0.0,0.0,0.0,0.0,5.2246391681481725,1.0
ZC.CZC,20131011,547.2,-2.8527609579273165,-7.999498232819918,-6.75885186469128,0.0,0.0,0.0,0.0,0.0,5.241192578675523,0.0
ZC.CZC,20131014,560.0,28.73440508196445,45.244542378158435,42.04158453148581,0.0,0.0,0.0,0.0,0.0,5.378397814567458,1.0
ZC.CZC,20131015,563.4,18.17780377829884,23.997983580491574,20.604084180376574,0.0,0.0,0.0,0.0,0.0,5.817455312061924,1.0
ZC.CZC,20131016,563.8,2.2157642138235474,1.6558595743974325,1.5436782804235634,0.0,0.0,0.0,0.0,5.606421962236652,6.27769098300849,1.0
ZC.CZC,20131017,561.8,-2.778745313400954,4.528986599273296,3.957176859517084,0.0,0.0,0.0,0.0,5.981702752229843,6.671682149644255,0.0
ZC.CZC,20131018,562.4,-4.435667606616889,-12.238253247555713,-10.146329986326363,0.0,0.0,0.0,0.0,6.197264820998057,7.086795733172245,1.0
ZC.CZC,20131021,559.0,-5.017564373646182,-30.467464900333425,-26.408591219877838,0.0,0.0,0.0,0.0,6.251743347578717,7.059575339167324,0.0
ZC.CZC,20131022,560.2,-1.6728727623701616,-26.247920588313466,-22.465375618990453,0.0,0.0,0.0,0.0,6.426271906073886,6.972564278500941,1.0
ZC.CZC,20131023,559.8,5.010431711786126,-21.457640505675847,-18.19105757474534,0.0,0.0,0.0,0.0,6.600710143843571,6.863753167123298,0.0
ZC.CZC,20131024,553.2,-21.921192735381123,12.646507903109176,10.96251221064162,0.0,0.0,0.0,0.0,6.679832369793169,6.629066503531419,0.0
ZC.CZC,20131025,555.6,1.1246627589433371,-21.71795089405817,-18.555160006318232,0.0,0.0,0.0,0.0,6.7943149288238445,6.443485793820393,1.0
ZC.CZC,20131028,558.2,9.426883155614073,17.517040900795752,15.069135832304811,0.0,0.0,0.0,0.0,6.7698844901278425,6.421637997337002,1.0
ZC.CZC,20131029,558.6,2.2363692138037123,0.27277005050746794,0.3845309808303199,0.0,0.0,0.0,0.0,6.704795630140546,6.3779561960143445,1.0
ZC.CZC,20131030,556.8,-2.2435912412298507,2.5242176835450607,2.2882176617211627,0.0,0.0,0.0,5.954464739339151,6.6098043624302045,6.295981680923233,0.0
ZC.CZC,20131031,555.2,-5.051722973508697,-3.769931995150913,-3.0496554127406985,0.0,0.0,0.0,6.097173413036848,6.520114591449477,6.3507532216818845,0.0
ZC.CZC,20131101,559.0,7.775891157676206,-14.211776163886485,-11.90392193847484,0.0,0.0,0.0,6.181923378271115,6.4739547071077865,6.44368563213078,1.0
ZC.CZC,20131104,557.4,2.2411787242849783,-13.46728754227231,-11.29787829379785,0.0,0.0,0.0,6.198296147960704,6.452198457452383,6.421828201997628,0.0
ZC.CZC,20131105,554.0,-12.74765214950017,5.18778357056425,4.5630364852238685,0.0,0.0,0.0,6.243438064096672,6.367825405352235,6.29600970227402,0.0
ZC.CZC,20131106,550.8,-13.88950831988388,-2.0718404537514843,-1.6264362246910906,0.0,0.0,0.0,6.269446779672947,6.245182728133145,6.131592515297783,0.0
ZC.CZC,20131107,552.0,-2.827996116432523,-21.073193130796103,-18.09578258987489,0.0,0.0,0.0,6.300916008655065,6.228802988237405,6.043850034310808,1.0
ZC.CZC,20131108,559.8,3.3451882866277174,10.604969349651213,9.10690536971066,0.0,0.0,0.0,6.386932877219423,6.28597619774758,6.065720947145983,1.0
ZC.CZC,20131111,559.2,-9.95258602945475,-0.2684775504376944,-0.07099139672641286,0.0,0.0,0.0,6.381489688926023,6.299579532439978,6.11495395817834,0.0
ZC.CZC,20131112,560.2,-2.229988534860197,10.896549102900266,9.348698024961678,0.0,0.0,0.0,6.359743656173286,6.32133474218449,6.284569725235108,1.0
ZC.CZC,20131113,563.2,10.420119715859537,-5.933282333149335,-4.809789745428283,0.0,0.0,6.356775796401827,6.355670227319576,6.408305095050707,6.623451576545732,1.0
ZC.CZC,20131114,565.0,8.236336281751612,5.6764850400918405,4.8978714035387645,0.0,0.0,6.495746820625506,6.37739563273945,6.541407167455546,6.977915343317584,1.0
ZC.CZC,20131115,565.8,3.859827812073583,-0.045759244274329085,0.12423480903979113,0.0,0.0,6.582649723628401,6.4004667878688295,6.633597748653507,7.1409292357079925,1.0
ZC.CZC,20131118,572.0,14.929229948228807,20.717265076343978,17.478940165504493,0.0,0.0,6.6592513601611225,6.488575709786595,6.831119001438722,7.487656930711986,1.0
ZC.CZC,20131119,576.0,13.816254995587785,0.03431818061825709,0.20114154468795675,0.0,0.0,6.788173488715074,6.5954330855933065,7.128335936717002,7.914135385977629,1.0
ZC.CZC,20131120,576.8,7.53885071411451,6.530678784595921,5.513743891316992,0.0,0.0,6.92240768388298,6.710334901019444,7.479301442360331,8.280029689142232,1.0
ZC.CZC,20131121,574.4,-4.883723840575222,-0.8437705860152533,-0.5205890753361899,0.0,0.0,7.044041034794277,6.853949101028789,7.781334109112862,8.532574280614611,0.0
ZC.CZC,20131122,588.4,29.9161253878618,43.515111043948735,38.83434044146948,0.0,0.0,7.22863561028322,7.074693992435557,8.163427754375185,9.134921361357826,1.0
ZC.CZC,20131125,593.0,19.213665047648547,23.00078106436432,18.849344450181306,0.0,0.0,7.3755033449199985,7.308025666493478,8.613257841070386,9.69030464115508,1.0
ZC.CZC,20131126,597.2,8.310635108554365,24.12253619780087,19.68321573302801,0.0,0.0,7.525372848505653,7.566047735988548,9.103341538934828,10.247036242856057,1.0
ZC.CZC,20131127,592.2,-5.261129257774677,8.604021495342629,7.050207570831879,0.0,7.364714673773378,7.65146488418582,7.8030333148617075,9.486866799254514,10.650933216080652,0.0
ZC.CZC,20131128,594.0,2.628337375249515,21.327481172537645,17.409507780540906,0.0,7.564694196223087,7.7943295869630305,8.06240614456713,9.868940073204783,11.163422869773967,1.0
ZC.CZC,20131129,595.0,3.1477121893974527,24.120305368385658,19.745351855497688,0.0,7.726338465967885,7.938772001658265,8.30233603343715,10.252417254086332,11.334433607804995,1.0
ZC.CZC,20131202,594.8,0.0,15.778499177210731,12.804691002183823,0.0,7.85881776938816,8.097476371330457,8.551428993619972,10.550463698478184,11.38093775764501,0.0
ZC.CZC,20131203,591.2,-6.315860094291438,35.591972023683155,30.26269177096491,0.0,8.00506899744584,8.234941795138603,8.799492111466535,10.748812500920598,11.225908202076297,0.0
ZC.CZC,20131204,589.2,-16.47245134664651,10.854568146660403,8.899377954584196,0.0,8.145996152310367,8.365342305097947,9.055646341254608,10.910504754415498,11.148065963705754,0.0
