合约,日期,收盘价1,价格变动贡献度,资金变动,持仓量变化,MA_60,MA_40,MA_30,MA_20,MA_10,MA_5,分类
MA.CZC,20111028,3139,31.992630946615147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MA.CZC,20111031,3134,-8.77100692604521,1.2138538113439452,1.0394424284400756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA.CZC,20111101,3131,-4.782235931152584,-1.2095624222728103,-0.9550600947499391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA.CZC,20111102,3123,-5.199301365483336,1.549876566712257,1.31920111071053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA.CZC,20111103,3114,0.481740134122397,-0.8843117214559157,-0.6930051851641109,0.0,0.0,0.0,0.0,0.0,16.618548782809256,0.0
MA.CZC,20111104,3139,9.300868718684164,-0.3644315159071354,-0.2576669419678268,0.0,0.0,0.0,0.0,0.0,16.618548782809256,1.0
MA.CZC,20111107,3126,-1.9562036841424657,0.16131891529137474,0.17325946576319495,0.0,0.0,0.0,0.0,0.0,16.565547745195232,0.0
MA.CZC,20111108,3118,-4.39928848036859,0.7530116173426933,0.6619117192791037,0.0,0.0,0.0,0.0,0.0,16.479154425375015,0.0
MA.CZC,20111109,3019,-36.10541630476746,10.759597111166107,9.245045155575546,0.0,0.0,0.0,0.0,0.0,15.770600720866055,0.0
MA.CZC,20111110,2920,-40.63474981861923,3.849550672629242,3.4165873698463827,0.0,0.0,0.0,0.0,15.621172429439595,14.410748455214884,0.0
MA.CZC,20111111,2976,16.620182773564633,-8.331967935329146,-7.206181374360341,0.0,0.0,0.0,0.0,15.05457499298764,13.268712934984233,1.0
MA.CZC,20111114,2932,-14.360486478667214,12.438920254661426,10.994509903041646,0.0,0.0,0.0,0.0,14.342219548270291,11.881384586635981,0.0
MA.CZC,20111115,2931,-7.706157438431887,-1.692861415669242,-1.4701558975721696,0.0,0.0,0.0,0.0,13.631470935713873,10.527401573039086,0.0
MA.CZC,20111116,2903,-9.493457510223552,-0.25245051504079186,-0.2087995720946978,0.0,0.0,0.0,0.0,12.839949143059348,9.664638066211241,0.0
MA.CZC,20111117,2871,-20.246209914485227,6.665831801441243,6.00130204916978,0.0,0.0,0.0,0.0,11.954284391458552,9.29309124224602,0.0
MA.CZC,20111118,2869,-2.6164341910718254,-5.3810286914335075,-4.826120656524502,0.0,0.0,0.0,0.0,10.966648073788733,8.483769616640977,0.0
MA.CZC,20111121,2860,0.481740134122397,1.4721915078044459,1.3369615203823386,0.0,0.0,0.0,0.0,9.983432012379787,7.933938698597821,0.0
MA.CZC,20111122,2839,-12.295673090840731,0.14344408157518276,0.1377192219257566,0.0,0.0,0.0,0.0,8.941356383365944,7.227721049546035,0.0
MA.CZC,20111123,2809,-14.97919471794662,2.1590734451000198,1.985006505233322,0.0,0.0,0.0,0.0,8.139267965382246,6.500095358985392,0.0
MA.CZC,20111124,2784,-20.831936670215168,1.2900662181251548,1.1948711139588608,0.0,0.0,0.0,11.8621881382198,7.611449091079272,5.821806490516656,0.0
MA.CZC,20111125,2755,-13.977445109128187,2.9970359340329296,2.8009529826176087,0.0,0.0,0.0,11.140430623059402,6.753741665267185,4.928886135546031,0.0
MA.CZC,20111128,2743,-12.72738017739514,5.968161028895736,5.605711129809997,0.0,0.0,0.0,10.400185741392733,6.014086385442057,4.008788530218632,0.0
MA.CZC,20111129,2754,4.623586268447241,0.85335716581951,0.7951663643441336,0.0,0.0,0.0,9.683272897924256,5.3198685077502565,3.338437730568557,1.0
MA.CZC,20111130,2758,5.074888862455836,-4.6825078246338805,-4.380414406748997,0.0,0.0,0.0,8.985503336068724,4.748734530601993,2.93516976864224,1.0
MA.CZC,20111201,2793,11.246507919303596,-2.3111118990446187,-2.131415894258751,0.0,0.0,0.0,8.370755234845383,4.4409774175784955,3.0063307954017584,1.0
MA.CZC,20111202,2784,-7.685070417342381,0.9015463763590644,0.835141095192327,0.0,0.0,0.0,7.690454332878693,4.10506220985949,3.2359407353288248,0.0
MA.CZC,20111205,2798,7.252891983606958,-2.6336184990032123,-2.424146433615753,0.0,0.0,0.0,7.059507147810187,3.8599059291386477,3.671034442125752,1.0
MA.CZC,20111206,2794,-0.4277486192090621,-1.1237713919068495,-1.0350013656628434,0.0,0.0,0.0,6.4334624093671104,3.6815766115866206,3.987119924567665,0.0
MA.CZC,20111207,2801,5.903454291375,-0.2539103347148668,-0.23101205619185805,0.0,0.0,0.0,6.005903297658121,3.6498202084748215,4.326465660043674,1.0
MA.CZC,20111208,2789,-4.0668744883571515,-0.2607526962742668,-0.23989703016353306,0.0,0.0,9.210646206455117,5.745688778319213,3.669706605073067,4.294943588119239,0.0
MA.CZC,20111209,2776,-4.5431170775129175,-0.13809248399807214,-0.12883414278647365,0.0,0.0,8.745311226731253,5.349723013369534,3.7533687942767675,4.231825716290906,0.0
MA.CZC,20111212,2739,-17.054270258351437,2.7983106664273194,2.6280943483467,0.0,0.0,8.235406895936649,4.96458257300516,3.737408888060436,3.7656219235622217,0.0
MA.CZC,20111213,2714,-18.04864603753164,2.613042513447226,2.4729225671200865,0.0,0.0,7.694236717730362,4.530392976203004,3.5777311440971427,3.132075265989428,0.0
