合约,日期,收盘价1,价格变动贡献度,资金变动,持仓量变化,MA_60,MA_40,MA_30,MA_20,MA_10,MA_5,分类
OI.CZC,20100104,8624,30.46418571192598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OI.CZC,20100105,8628,2.0138527938213784,6.570019855352527,5.993015501504914,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OI.CZC,20100106,8708,15.064228479897974,39.3838875681091,36.33794035144626,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OI.CZC,20100107,8506,-36.47953683892901,-13.33207906253923,-11.81516323053956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OI.CZC,20100108,8396,-33.246632475243395,-6.919207169897909,-6.1284980226265455,0.0,0.0,0.0,0.0,0.0,6.952636544869286,0.0
OI.CZC,20100111,8474,9.288467042778828,23.880566749551807,21.86808776746045,0.0,0.0,0.0,0.0,0.0,6.785265517038696,1.0
OI.CZC,20100112,8378,-24.17587201226087,-6.430349329283793,-5.699231267660017,0.0,0.0,0.0,0.0,0.0,6.505743341755185,0.0
OI.CZC,20100113,8142,-41.75300669007686,7.22789231924792,6.872327209703323,0.0,0.0,0.0,0.0,0.0,5.870726194490636,0.0
OI.CZC,20100114,8184,0.2963572660474441,-6.3120691845829455,-5.759520794280817,0.0,0.0,0.0,0.0,0.0,5.5080948671742505,1.0
OI.CZC,20100115,8138,-15.473268229072232,7.928383662764852,7.531477208117303,0.0,0.0,0.0,0.0,6.1633498943116996,5.216749377923847,0.0
OI.CZC,20100118,8102,-14.70446658783728,9.238071595686527,8.791304285869558,0.0,0.0,0.0,0.0,5.870308411197533,4.7963716454236485,0.0
OI.CZC,20100119,8110,5.237158983031712,11.936162022224062,11.326584742410347,0.0,0.0,0.0,0.0,5.579229835531193,4.492914135875651,1.0
OI.CZC,20100120,7980,-28.052210822445797,8.735049928219475,8.419455491827918,0.0,0.0,0.0,0.0,5.169518053864465,4.308789319679853,0.0
OI.CZC,20100121,8080,8.374648935291809,6.061386645555898,5.81226319501058,0.0,0.0,0.0,0.0,4.9291968040110286,4.19066431921059,1.0
OI.CZC,20100122,8070,13.60912600398798,-1.1682231458166967,-1.005054588541519,0.0,0.0,0.0,0.0,4.744947348235896,4.113374014127402,0.0
OI.CZC,20100125,8058,7.950929315691448,12.009901161770964,11.45802469201834,0.0,0.0,0.0,0.0,4.509840276245392,4.063335854865038,0.0
OI.CZC,20100126,7962,-21.905384843446733,-1.2752128411549537,-1.142072287864572,0.0,0.0,0.0,0.0,4.2741713380656,3.894873484584594,0.0
OI.CZC,20100127,8036,7.076539610714171,-3.4191726246916185,-3.149272190468864,0.0,0.0,0.0,0.0,4.214010360083641,3.9586501559185407,1.0
OI.CZC,20100128,7932,-16.294333347605686,7.199708851222844,6.9848230163333085,0.0,0.0,0.0,0.0,4.070887725127939,3.7900739365449567,0.0
OI.CZC,20100129,7894,-11.151908159475413,2.8279248331051576,2.792367994279232,0.0,0.0,0.0,4.934060165024434,3.9321753237731656,3.58945399930888,0.0
OI.CZC,20100201,7792,-30.286527862035168,-1.5966674125728986,-1.5149919308534834,0.0,0.0,0.0,4.697045161135328,3.755720189005409,3.2858670003287433,0.0
OI.CZC,20100202,7824,-3.458995597557049,-6.1241634950074735,-5.910185964507406,0.0,0.0,0.0,4.4679122082785545,3.592899340855425,3.128225288402384,1.0
OI.CZC,20100203,7978,29.47187743978117,-5.365960578123803,-5.042759759113991,0.0,0.0,0.0,4.260187123030626,3.591760615910076,3.0620480626223032,1.0
OI.CZC,20100204,7916,-3.8703218425426575,-1.9550466841100589,-1.8117124373792064,0.0,0.0,0.0,4.091765431547587,3.4984007543859974,3.0437714469040174,0.0
OI.CZC,20100205,7918,2.5887490081802795,3.628997444981032,3.559018345140309,0.0,0.0,0.0,3.9551210502214857,3.411849997264902,3.071191890872413,1.0
OI.CZC,20100208,7974,14.616483986513558,10.971222371095571,10.564652058191337,0.0,0.0,0.0,3.812305812943983,3.364025950860892,3.279130119323483,1.0
OI.CZC,20100209,7974,3.033266647636836,1.2800409018841703,1.3019091223942711,0.0,0.0,0.0,3.696769760648621,3.370862645948627,3.450411626875294,1.0
OI.CZC,20100210,7964,-1.0933754329322554,-20.989391870347482,-20.08400421007547,0.0,0.0,0.0,3.64575093571419,3.3298583527680914,3.434441624450578,0.0
OI.CZC,20100211,7996,5.300884273099818,-3.617587455217084,-3.361777570414212,0.0,0.0,0.0,3.591889199774478,3.3663239565807643,3.525708131012585,1.0
OI.CZC,20100212,7944,-14.1380772616519,-1.7531307222609058,-1.6063002480494646,0.0,0.0,4.507270789919829,3.5362614708138485,3.3948264655185767,3.5553750183673363,0.0
OI.CZC,20100222,8046,19.84336784286174,3.0933766420511404,3.020206885073818,0.0,0.0,4.396584944960559,3.5202099580947457,3.53958445089053,3.6374356469477647,1.0
OI.CZC,20100223,8140,21.960825506067618,17.175774345790686,16.23123463837932,0.0,0.0,4.303194805478995,3.528802297965348,3.7194654252997736,3.826442589414,1.0
OI.CZC,20100224,8084,-4.224841486609009,6.3670981896323715,6.098396943266891,0.0,0.0,4.183788934284429,3.5586291875963525,3.779752845850368,3.9630862917260288,0.0
OI.CZC,20100225,8074,-4.230969790940023,-1.5004512595505377,-1.3171306278366188,0.0,0.0,4.10090817502622,3.5569095690172503,3.8696423065874086,4.0518666364198515,0.0
OI.CZC,20100226,8028,-19.37832430176877,6.34184846198209,6.105922544448575,0.0,0.0,4.030186805728974,3.5448671130871787,3.9322306390045934,4.147517436678761,0.0
OI.CZC,20100301,8094,8.361634776549188,-8.564979245853962,-7.9647802559872725,0.0,0.0,3.9572435399947916,3.5551851475359304,4.000441412841853,4.202100323462268,1.0
OI.CZC,20100302,8140,8.319182796103476,49.99731978304007,49.99219205818793,0.0,0.0,3.911526225984765,3.6062160359287887,4.094748036559636,4.202100323462268,1.0
OI.CZC,20100303,8160,-0.6012255869958096,-26.88839055183207,-25.2742590380917,0.0,0.0,3.9149907600295606,3.6417376808724238,4.2060591673595695,4.2884376740089385,1.0
OI.CZC,20100304,8068,-21.253516904708462,-34.09294285359494,-32.630994351132266,0.0,0.0,3.8926544197419934,3.680748549221988,4.246959513337025,4.281616914402754,0.0
OI.CZC,20100305,8118,1.6436588228864082,-9.968652192891,-9.258708361033783,0.0,4.710069032690932,3.8888032834389246,3.744987103156205,4.345782671109397,4.383911215549183,1.0
OI.CZC,20100308,8126,11.38463848323451,-4.105620060090884,-3.7410092684886034,0.0,4.6383387716279785,3.8934256698949885,3.8408070511178214,4.3911740409661855,4.420255213051185,1.0
OI.CZC,20100309,8178,11.747102687479876,9.0064865285201,8.508769312335751,0.0,4.573545524967628,3.906515797139498,3.942283734908038,4.412707992404677,4.463374730452529,1.0
OI.CZC,20100310,8162,2.0863526516624797,-6.726061088458081,-6.166119385640769,0.0,4.49497482441322,3.941588158561679,3.9949711953393816,4.456930952617776,4.4656439605698415,0.0
OI.CZC,20100311,8120,-12.124176392926323,2.7431605979059484,2.6784138044922656,0.0,4.439268234832916,3.949292775043346,4.053420466307912,4.483019282889799,4.5247020204146295,0.0
OI.CZC,20100312,8062,-19.698817682048663,1.2368435939169231,1.2638545338469314,0.0,4.390980849561565,3.947751069643133,4.094689832331723,4.502315648129438,4.4610967536372135,0.0
OI.CZC,20100315,7990,-18.65717308974088,5.5211335137066575,5.344768275780211,0.0,4.321006993848422,3.934638490148856,4.099275606810693,4.4432860915265024,4.306507667210958,0.0
