合约,日期,收盘价1,价格变动贡献度,资金变动,持仓量变化,MA_60,MA_40,MA_30,MA_20,MA_10,MA_5,分类
Y.DCE,20100104,8050,25.1090638809592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y.DCE,20100105,8056,2.4125717525239883,-10.140322226926287,-8.917596306886194,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y.DCE,20100106,8090,5.998714861777053,24.674398620629407,22.289123722488327,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Y.DCE,20100107,7860,-38.74724221969905,-35.558417940429116,-33.25353238997046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y.DCE,20100108,7744,-38.078355834419774,5.181407896845954,4.88271605299586,0.0,0.0,0.0,0.0,0.0,6.524678485562633,0.0
Y.DCE,20100111,7802,8.659592846281669,1.254803448946241,1.2470799679465756,0.0,0.0,0.0,0.0,0.0,6.1808137594390535,1.0
Y.DCE,20100112,7726,-22.630885006110354,13.964933835714454,13.068655278612475,0.0,0.0,0.0,0.0,0.0,5.7221346551633445,0.0
Y.DCE,20100113,7498,-39.44444165141201,-23.492816652114218,-22.52093781881618,0.0,0.0,0.0,0.0,0.0,4.8957011660838745,0.0
Y.DCE,20100114,7552,8.08756875108746,28.326482597733087,27.175925187406836,0.0,0.0,0.0,0.0,0.0,4.463911710792003,1.0
Y.DCE,20100115,7498,-15.25075193308254,21.18727611570785,20.382112965173725,0.0,0.0,0.0,0.0,5.286730920429882,4.118088015788659,0.0
Y.DCE,20100118,7456,-14.930197509861289,-2.109824580051608,-1.9751438499060896,0.0,0.0,0.0,0.0,4.871123065212935,3.6312690698282992,0.0
Y.DCE,20100119,7480,11.944864697882775,11.324712979398186,10.911966391532232,0.0,0.0,0.0,0.0,4.467720178107307,3.28463050702765,1.0
Y.DCE,20100120,7358,-25.763457129966067,7.8254906112325315,7.660544511062852,0.0,0.0,0.0,0.0,3.9540488742574955,3.086734324862782,0.0
Y.DCE,20100121,7442,6.482476240912269,19.829241028069266,19.194170715201626,0.0,0.0,0.0,0.0,3.659866329409248,2.931326688732973,1.0
Y.DCE,20100122,7452,16.47282694259157,-12.611199165384171,-12.090340533264454,0.0,0.0,0.0,0.0,3.454024425094893,2.8663044952385235,1.0
Y.DCE,20100125,7424,8.218339676555075,21.460190526004173,20.823667245986453,0.0,0.0,0.0,0.0,3.1875092948100843,2.821047036485581,0.0
Y.DCE,20100126,7334,-21.110498854851087,-11.750978611451108,-11.451809395074589,0.0,0.0,0.0,0.0,2.910605671069831,2.61444058362418,0.0
Y.DCE,20100127,7406,6.5118035892462345,2.395292255841852,2.3628051720263703,0.0,0.0,0.0,0.0,2.8455158766858872,2.682393900306224,1.0
Y.DCE,20100128,7326,-10.995651621142306,2.5088804299777863,2.488604167903077,0.0,0.0,0.0,0.0,2.685572514814304,2.518166138445629,0.0
Y.DCE,20100129,7270,-10.650687323014855,-6.860482539606643,-6.7343144930162575,0.0,0.0,0.0,3.822017568928892,2.5240700632705995,2.260359961790968,0.0
Y.DCE,20100201,7182,-29.33719932040035,9.60108593690903,9.592729825906297,0.0,0.0,0.0,3.5217023356008497,2.3298157801074595,1.91725324621396,0.0
Y.DCE,20100202,7174,-10.357769714755584,-15.054162920225446,-15.021059924249933,0.0,0.0,0.0,3.216341846964788,2.1128295800318853,1.690236603989014,0.0
Y.DCE,20100203,7316,24.40404323044557,-7.899705205061835,-7.704617201785518,0.0,0.0,0.0,2.9485983050104987,2.083041293964797,1.5626228590820546,1.0
Y.DCE,20100204,7270,-2.2845593468145178,-22.74058568471077,-22.423959345460386,0.0,0.0,0.0,2.7438413207490626,1.9610650101782452,1.4831662529874876,0.0
Y.DCE,20100205,7282,7.493699253842777,-10.040210255505585,-9.85272958112341,0.0,0.0,0.0,2.5833017849926563,1.840501811215887,1.5001960360563869,1.0
Y.DCE,20100208,7368,21.32252840326328,-10.783186563980188,-10.452554980654178,0.0,0.0,0.0,2.4326164998703987,1.8007937531840028,1.7641111221089931,1.0
Y.DCE,20100209,7386,6.528218529591456,-9.3498545339855,-9.031954583239518,0.0,0.0,0.0,2.3144777514094907,1.8376791924445823,2.0648079401843016,1.0
Y.DCE,20100210,7366,-1.8089678408930536,-12.928789043283572,-12.548170097671358,0.0,0.0,0.0,2.2685225004472542,1.809313314745978,2.135678955903288,0.0
Y.DCE,20100211,7432,12.43383537758929,-29.556158492518172,-28.66562295214602,0.0,0.0,0.0,2.2267742863333244,1.884485392166688,2.3652253639585155,1.0
Y.DCE,20100212,7400,-8.326551209849207,-7.6996621249994845,-7.412992378778398,0.0,0.0,3.3751068926510333,2.192658743680063,1.9767066585607225,2.532394962810855,0.0
Y.DCE,20100222,7500,20.99028622561204,-12.416244165372312,-11.822021751170164,0.0,0.0,3.2477630786468694,2.207970571223981,2.2022122298414573,2.7191615637270985,1.0
Y.DCE,20100223,7578,17.391454213918806,20.15543867394608,19.20566775193797,0.0,0.0,3.137159165913694,2.24204823748957,2.4884819134707,2.9905425204581704,1.0
Y.DCE,20100224,7512,-6.497241420345517,-0.7989363887100467,-0.7025563907202965,0.0,0.0,3.0033517063103545,2.2956620943615182,2.627285065752737,3.196930013453916,0.0
Y.DCE,20100225,7462,-10.793300171828092,18.515748778343394,17.876592928298923,0.0,0.0,2.9109031701045036,2.3026233874491524,2.763294046400532,3.239324895266116,0.0
